Date,IT10,DE10,DE2,DE5,DE30,UK10,CA10,CA5,CA2,US10,US2,US5,US30
2/21/2012,5.437,1.982,0.261,0.942,2.572,2.218,2.058,1.48,1.099,2.0591,0.2985,0.9074,3.209
2/22/2012,5.514,1.892,0.265,0.871,2.492,2.107,2.051,1.467,1.089,2.0034,0.297,0.8588,3.1476
2/23/2012,5.544,1.883,0.26,0.868,2.472,2.099,2.023,1.433,1.074,1.9965,0.301,0.8878,3.1387
2/24/2012,5.483,1.884,0.243,0.852,2.476,2.069,2.008,1.42,1.064,1.9757,0.3049,0.8894,3.0992
2/27/2012,5.424,1.829,0.203,0.796,2.438,2.03,1.977,1.413,1.068,1.9255,0.2853,0.8446,3.0475
2/28/2012,5.352,1.801,0.201,0.786,2.414,2.016,1.987,1.437,1.097,1.9428,0.2892,0.843,3.0729
2/29/2012,5.188,1.818,0.191,0.815,2.434,2.149,2.006,1.453,1.106,1.9705,0.2932,0.859,3.0848
3/1/2012,4.951,1.865,0.215,0.857,2.478,2.216,1.962,1.421,1.106,2.0261,0.2893,0.8878,3.1476
3/2/2012,4.907,1.8,0.161,0.783,2.424,2.138,1.979,1.439,1.118,1.9739,0.2737,0.8365,3.1024
3/5/2012,4.93,1.826,0.185,0.824,2.463,2.187,1.936,1.394,1.076,2.0104,0.2935,0.8702,3.15
3/6/2012,5.069,1.777,0.17,0.783,2.443,2.124,1.968,1.436,1.119,1.9427,0.2777,0.8205,3.0736
3/7/2012,4.939,1.772,0.153,0.772,2.426,2.138,2.01,1.502,1.166,1.9756,0.3015,0.8493,3.1233
3/8/2012,4.806,1.798,0.16,0.782,2.452,2.146,2.008,1.495,1.174,2.0121,0.3056,0.8798,3.1745
3/9/2012,4.836,1.794,0.16,0.778,2.451,2.154,1.999,1.492,1.17,2.0279,0.3178,0.8943,3.1778
3/12/2012,4.914,1.757,0.155,0.748,2.443,2.094,2.073,1.563,1.207,2.0331,0.3219,0.9072,3.1712
3/13/2012,4.897,1.821,0.18,0.801,2.5,2.172,2.152,1.624,1.238,2.1263,0.346,0.9833,3.2663
3/14/2012,4.855,1.954,0.247,0.931,2.632,2.341,2.204,1.668,1.274,2.2686,0.3862,1.0957,3.4009
3/15/2012,4.861,1.968,0.28,0.972,2.631,2.371,2.241,1.703,1.279,2.2794,0.3623,1.0876,3.4148
3/16/2012,4.861,2.05,0.334,1.064,2.709,2.445,2.29,1.74,1.293,2.294,0.3587,1.1142,3.4061
3/19/2012,4.838,2.056,0.339,1.076,2.686,2.43,2.281,1.74,1.29,2.3772,0.3791,1.1948,3.4779
3/20/2012,4.902,2.041,0.334,1.061,2.656,2.423,2.237,1.709,1.281,2.3591,0.3914,1.1949,3.4454
3/21/2012,4.999,1.979,0.291,0.989,2.593,2.372,2.199,1.67,1.245,2.296,0.3673,1.1375,3.3837
3/22/2012,5.096,1.912,0.26,0.92,2.533,2.327,2.179,1.648,1.239,2.2781,0.3634,1.1196,3.3596
3/23/2012,5.044,1.865,0.232,0.88,2.497,2.274,2.189,1.655,1.25,2.2317,0.3517,1.0822,3.3051
3/26/2012,5.031,1.954,0.263,0.953,2.574,2.334,2.124,1.591,1.212,2.2479,0.3436,1.079,3.3391
3/27/2012,5.119,1.889,0.24,0.882,2.534,2.262,2.12,1.576,1.194,2.1836,0.3193,1.0152,3.2975
3/28/2012,5.105,1.832,0.211,0.829,2.5,2.212,2.082,1.548,1.182,2.1997,0.3405,1.0333,3.3102
3/29/2012,5.21,1.808,0.209,0.801,2.479,2.2,2.111,1.572,1.197,2.1587,0.3365,1.0129,3.2731
3/30/2012,5.116,1.794,0.206,0.796,2.45,2.204,2.12,1.585,1.21,2.2088,0.3287,1.0386,3.3358
4/2/2012,5.105,1.804,0.211,0.805,2.452,2.225,2.196,1.662,1.259,2.182,0.3229,1.008,3.3281
4/3/2012,5.155,1.804,0.203,0.802,2.468,2.172,2.125,1.609,1.216,2.2988,0.3684,1.1146,3.4404
4/4/2012,5.368,1.788,0.187,0.773,2.468,2.212,2.124,1.633,1.249,2.2233,0.3408,1.0387,3.3572
4/5/2012,5.453,1.735,0.14,0.715,2.436,2.157,2.126,1.641,1.235,2.1805,0.3374,1.0064,3.3265
4/9/2012,5.453,1.735,0.14,0.715,2.436,2.157,2.07,1.589,1.235,2.0545,0.3136,0.897,3.2157
4/10/2012,5.685,1.735,0.14,0.715,2.436,2.157,1.987,1.502,1.186,2.0474,0.3136,0.9082,3.1959
4/11/2012,5.534,1.643,0.093,0.622,2.362,2.01,2.012,1.542,1.218,1.9823,0.2858,0.8504,3.1281
4/12/2012,5.406,1.781,0.14,0.681,2.405,2.052,2.045,1.574,1.233,2.0351,0.2899,0.8808,3.1959
4/13/2012,5.523,1.788,0.137,0.699,2.427,2.085,1.988,1.515,1.198,2.051,0.2859,0.8904,3.2116
4/16/2012,5.592,1.735,0.126,0.671,2.393,2.041,2.012,1.546,1.234,1.9823,0.266,0.8484,3.1273
4/17/2012,5.475,1.717,0.137,0.668,2.374,2.031,2.07,1.628,1.329,1.9805,0.2681,0.8451,3.1305
4/18/2012,5.482,1.75,0.147,0.697,2.416,2.097,2.042,1.608,1.321,1.9981,0.2701,0.8562,3.1411
4/19/2012,5.614,1.72,0.139,0.674,2.386,2.133,2.045,1.623,1.334,1.9753,0.2661,0.8417,3.1265
4/20/2012,5.663,1.692,0.128,0.651,2.37,2.153,2.06,1.641,1.354,1.9665,0.2661,0.8432,3.1208
4/23/2012,5.73,1.709,0.138,0.673,2.395,2.176,2.041,1.637,1.36,1.9629,0.2642,0.8429,3.124
4/24/2012,5.675,1.644,0.106,0.615,2.364,2.124,2.072,1.683,1.416,1.9349,0.2581,0.8171,3.0846
4/25/2012,5.639,1.698,0.13,0.665,2.413,2.097,2.105,1.687,1.423,1.9735,0.2662,0.846,3.1281
4/26/2012,5.642,1.741,0.124,0.693,2.443,2.142,2.064,1.639,1.388,1.984,0.2657,0.8395,3.1476
4/27/2012,5.64,1.683,0.094,0.628,2.395,2.099,2.09,1.678,1.424,1.9383,0.2578,0.8223,3.1176
4/30/2012,5.512,1.699,0.102,0.64,2.395,2.125,2.037,1.604,1.336,1.9348,0.2578,0.8255,3.1224
5/1/2012,5.539,1.663,0.08,0.6,2.361,2.113,2.046,1.604,1.327,1.9137,0.2559,0.8079,3.1111
5/2/2012,5.546,1.663,0.08,0.605,2.388,2.099,2.018,1.58,1.31,1.9435,0.2657,0.8286,3.146
5/3/2012,5.5,1.609,0.08,0.567,2.335,2.048,1.997,1.57,1.305,1.9277,0.2618,0.8222,3.1159
5/4/2012,5.434,1.612,0.088,0.582,2.338,2.039,2.02,1.51,1.254,1.9312,0.2579,0.8221,3.1184
5/7/2012,5.404,1.584,0.082,0.55,2.301,1.996,2.02,1.522,1.273,1.8786,0.254,0.7837,3.0709
5/8/2012,5.454,1.605,0.101,0.582,2.301,2.005,1.973,1.478,1.225,1.8716,0.254,0.7772,3.0598
5/9/2012,5.597,1.542,0.09,0.528,2.252,1.937,1.984,1.473,1.223,1.8402,0.254,0.7612,3.0336
5/10/2012,5.518,1.518,0.07,0.532,2.235,1.904,1.985,1.478,1.239,1.8227,0.254,0.7547,3.0249
5/11/2012,5.509,1.539,0.075,0.551,2.239,1.987,1.969,1.493,1.3,1.867,0.258,0.7579,3.0407
5/14/2012,5.697,1.516,0.091,0.547,2.201,1.963,1.938,1.458,1.273,1.8376,0.258,0.7464,3.0103
5/15/2012,5.864,1.457,0.063,0.505,2.119,1.877,1.937,1.467,1.29,1.7637,0.262,0.7096,2.9199
5/16/2012,5.829,1.47,0.071,0.515,2.139,1.895,1.923,1.461,1.275,1.7671,0.274,0.7287,2.9168
5/17/2012,5.822,1.47,0.071,0.525,2.142,1.878,1.876,1.39,1.214,1.7603,0.2861,0.7414,2.8989
5/18/2012,5.81,1.413,0.043,0.465,2.067,1.838,1.886,1.416,1.209,1.6971,0.2942,0.7301,2.7869
5/21/2012,5.79,1.426,0.051,0.489,2.086,1.825,1.883,1.409,1.216,1.7226,0.2924,0.7476,2.8064
5/22/2012,5.578,1.431,0.048,0.49,2.075,1.844,1.911,1.435,1.21,1.7414,0.2864,0.7427,2.8094
5/23/2012,5.667,1.468,0.061,0.515,2.097,1.871,1.878,1.396,1.154,1.7688,0.2905,0.7571,2.8665
5/24/2012,5.569,1.384,0.054,0.45,1.992,1.772,1.866,1.382,1.14,1.7346,0.2892,0.7329,2.8155
5/25/2012,5.666,1.391,0.066,0.471,1.973,1.777,1.814,1.322,1.085,1.7774,0.297,0.783,2.8719
5/28/2012,5.741,1.37,0.047,0.45,1.968,1.754,1.839,1.321,1.086,1.738,0.2853,0.759,2.8412
5/29/2012,5.766,1.364,0.029,0.428,1.956,1.762,1.872,1.383,1.162,1.738,0.2853,0.759,2.8412
5/30/2012,5.934,1.359,0.042,0.435,1.926,1.779,1.795,1.315,1.117,1.7448,0.2892,0.7734,2.8473
5/31/2012,5.895,1.269,0.01,0.373,1.817,1.648,1.741,1.245,1.063,1.622,0.2657,0.6887,2.7137
6/1/2012,5.739,1.2,0.002,0.337,1.738,1.571,1.629,1.071,0.88,1.5578,0.2618,0.6552,2.6421
6/4/2012,5.662,1.172,0.012,0.327,1.669,1.534,1.679,1.153,0.975,1.452,0.2461,0.6202,2.5194
6/5/2012,5.644,1.208,0.012,0.357,1.699,1.524,1.742,1.205,0.992,1.5239,0.25,0.6761,2.5652
6/6/2012,5.667,1.208,0.01,0.376,1.703,1.525,1.807,1.278,1.055,1.5744,0.25,0.6793,2.642
6/7/2012,5.709,1.335,0.07,0.481,1.875,1.663,1.815,1.283,1.049,1.6592,0.2619,0.7306,2.738
6/8/2012,5.772,1.375,0.075,0.49,1.952,1.716,1.808,1.29,1.038,1.6388,0.2658,0.7098,2.7402
6/11/2012,6.032,1.329,0.043,0.445,1.904,1.627,1.759,1.23,1,1.6353,0.2659,0.7115,2.7454
6/12/2012,6.171,1.305,0.058,0.437,1.902,1.652,1.803,1.273,1.023,1.586,0.2659,0.6843,2.7083
6/13/2012,6.216,1.424,0.095,0.54,2.055,1.696,1.767,1.247,1.031,1.6642,0.2899,0.7422,2.7693
6/14/2012,6.131,1.488,0.126,0.584,2.185,1.75,1.801,1.291,1.045,1.5927,0.29,0.702,2.7083
6/15/2012,5.926,1.487,0.083,0.552,2.201,1.729,1.719,1.19,0.963,1.642,0.294,0.7375,2.7409
6/18/2012,6.082,1.437,0.068,0.511,2.094,1.666,1.714,1.188,0.98,1.5773,0.2701,0.6716,2.684
6/19/2012,5.916,1.412,0.025,0.468,2.082,1.662,1.759,1.244,1.042,1.5738,0.2822,0.6813,2.6606
6/20/2012,5.767,1.531,0.086,0.578,2.221,1.718,1.785,1.301,1.094,1.6197,0.2903,0.7039,2.7333
6/21/2012,5.748,1.615,0.15,0.662,2.282,1.771,1.752,1.257,1.048,1.6572,0.3105,0.7524,2.7356
6/22/2012,5.799,1.534,0.105,0.602,2.192,1.699,1.808,1.312,1.063,1.6162,0.2985,0.7234,2.6868
6/25/2012,6.01,1.581,0.135,0.642,2.251,1.724,1.729,1.232,0.998,1.6742,0.3028,0.7543,2.7616
6/26/2012,6.181,1.463,0.074,0.533,2.163,1.672,1.746,1.241,1.01,1.6024,0.2947,0.7058,2.6765
6/27/2012,6.204,1.505,0.1,0.565,2.233,1.685,1.723,1.216,0.992,1.6262,0.307,0.722,2.7
6/28/2012,6.195,1.567,0.126,0.627,2.288,1.688,1.678,1.173,0.954,1.6177,0.309,0.7156,2.6918
6/29/2012,5.819,1.513,0.106,0.574,2.269,1.642,1.739,1.246,1.026,1.5768,0.3011,0.6878,2.6757
7/2/2012,5.735,1.583,0.124,0.611,2.33,1.734,1.737,1.249,1.03,1.6449,0.3011,0.7181,2.7533
7/3/2012,5.628,1.519,0.098,0.566,2.303,1.699,1.743,1.265,1.04,1.5885,0.2933,0.6735,2.6962
7/4/2012,5.768,1.533,0.09,0.556,2.366,1.758,1.711,1.234,1.028,1.6294,0.3013,0.6957,2.7428
7/5/2012,5.979,1.454,0.073,0.484,2.293,1.723,1.722,1.244,1.027,1.6294,0.3013,0.6957,2.7428
7/6/2012,6.026,1.382,0.016,0.395,2.253,1.655,1.69,1.207,0.98,1.5969,0.2856,0.6702,2.716
7/9/2012,6.105,1.327,-0.01,0.34,2.179,1.593,1.662,1.179,0.958,1.5491,0.2698,0.6429,2.6616
7/10/2012,5.954,1.321,-0.003,0.341,2.176,1.582,1.655,1.175,0.963,1.5117,0.2619,0.6253,2.6209
7/11/2012,5.813,1.321,0.003,0.347,2.185,1.586,1.681,1.205,0.996,1.5015,0.2659,0.6189,2.6022
7/12/2012,5.912,1.271,-0.016,0.327,2.158,1.565,1.631,1.165,0.967,1.5167,0.2619,0.6412,2.613
7/13/2012,6.058,1.249,-0.034,0.308,2.125,1.532,1.635,1.18,0.986,1.4743,0.254,0.6235,2.5614
7/16/2012,6.109,1.26,-0.042,0.309,2.132,1.549,1.619,1.156,0.959,1.4876,0.238,0.6201,2.5727
7/17/2012,6.045,1.232,-0.055,0.283,2.122,1.497,1.642,1.177,0.973,1.4724,0.2259,0.5993,2.5577
7/18/2012,6.074,1.232,-0.047,0.291,2.105,1.504,1.62,1.156,0.964,1.5078,0.2379,0.6232,2.6035
7/19/2012,6.001,1.199,-0.061,0.263,2.077,1.475,1.657,1.19,0.981,1.4942,0.2219,0.6039,2.597
7/20/2012,6.166,1.217,-0.053,0.278,2.094,1.524,1.613,1.149,0.957,1.5077,0.2138,0.6087,2.6128
7/23/2012,6.337,1.167,-0.074,0.24,2.062,1.485,1.582,1.122,0.927,1.4567,0.2015,0.5748,2.5448
7/24/2012,6.597,1.175,-0.064,0.275,2.079,1.472,1.576,1.118,0.929,1.4263,0.2095,0.5571,2.499
7/25/2012,6.445,1.236,-0.069,0.304,2.148,1.467,1.591,1.154,0.963,1.3875,0.2135,0.5426,2.4537
7/26/2012,6.056,1.262,-0.061,0.326,2.172,1.459,1.648,1.222,1.018,1.3975,0.2151,0.5505,2.453
7/27/2012,5.956,1.321,-0.051,0.354,2.201,1.481,1.746,1.339,1.111,1.4378,0.2288,0.5921,2.5031
7/30/2012,6.027,1.398,-0.029,0.418,2.266,1.537,1.699,1.3,1.091,1.5463,0.2386,0.6511,2.6277
7/31/2012,6.083,1.375,-0.08,0.371,2.256,1.542,1.679,1.269,1.077,1.5019,0.2229,0.6112,2.5809
8/1/2012,5.931,1.285,-0.091,0.305,2.13,1.47,1.711,1.297,1.096,1.4679,0.2113,0.581,2.5467
8/2/2012,6.327,1.368,-0.076,0.357,2.218,1.516,1.672,1.255,1.065,1.524,0.2271,0.6353,2.5973
8/3/2012,6.048,1.227,-0.089,0.267,2.072,1.439,1.769,1.34,1.12,1.4779,0.2233,0.6114,2.5537
8/6/2012,6.004,1.424,-0.022,0.427,2.246,1.56,1.75,1.325,1.119,1.5631,0.2376,0.6644,2.6435
8/7/2012,5.971,1.396,-0.06,0.382,2.23,1.496,1.843,1.414,1.173,1.5664,0.2397,0.6517,2.6537
8/8/2012,5.897,1.485,-0.03,0.449,2.321,1.6,1.823,1.398,1.163,1.6283,0.2637,0.7048,2.7207
8/9/2012,5.859,1.421,-0.052,0.396,2.26,1.567,1.813,1.394,1.158,1.6491,0.2718,0.7258,2.7505
8/10/2012,5.902,1.434,-0.057,0.393,2.272,1.62,1.783,1.36,1.13,1.6881,0.272,0.7292,2.7549
8/13/2012,5.901,1.385,-0.074,0.344,2.228,1.542,1.802,1.379,1.144,1.6573,0.2606,0.7069,2.7508
8/14/2012,5.831,1.402,-0.047,0.377,2.244,1.564,1.858,1.435,1.184,1.6642,0.2648,0.707,2.7523
8/15/2012,5.768,1.468,-0.036,0.424,2.307,1.603,1.954,1.516,1.248,1.7378,0.275,0.7508,2.8355
8/16/2012,5.793,1.563,-0.022,0.497,2.397,1.684,1.963,1.541,1.241,1.8155,0.2853,0.8012,2.9196
8/17/2012,5.786,1.526,-0.036,0.456,2.342,1.694,1.946,1.5,1.202,1.8346,0.2915,0.8176,2.9527
8/20/2012,5.773,1.496,-0.041,0.424,2.303,1.672,1.938,1.489,1.192,1.8105,0.2862,0.7954,2.9309
8/21/2012,5.659,1.509,-0.022,0.442,2.317,1.664,1.929,1.485,1.186,1.8053,0.2824,0.7874,2.9189
8/22/2012,5.66,1.557,0.006,0.487,2.363,1.708,1.838,1.389,1.115,1.7984,0.2866,0.7875,2.8997
8/23/2012,5.699,1.461,0.007,0.42,2.25,1.633,1.823,1.389,1.129,1.6916,0.2585,0.6935,2.8042
8/24/2012,5.714,1.377,-0.012,0.365,2.178,1.569,1.83,1.41,1.152,1.6779,0.2587,0.6952,2.7917
8/27/2012,5.708,1.355,-0.012,0.353,2.16,1.528,1.806,1.394,1.16,1.6865,0.2674,0.7069,2.8011
8/28/2012,5.83,1.352,0,0.357,2.166,1.539,1.8,1.395,1.168,1.6506,0.2635,0.6842,2.76
8/29/2012,5.769,1.341,-0.012,0.352,2.151,1.489,1.801,1.382,1.147,1.6335,0.2637,0.6762,2.7469
8/30/2012,5.787,1.38,0,0.383,2.175,1.504,1.771,1.347,1.129,1.6506,0.2696,0.6779,2.7646
8/31/2012,5.847,1.322,-0.037,0.319,2.112,1.452,1.774,1.353,1.14,1.6233,0.2539,0.6632,2.7446
9/3/2012,5.771,1.334,-0.035,0.334,2.116,1.464,1.774,1.354,1.14,1.5484,0.2205,0.59,2.6723
9/4/2012,5.668,1.378,-0.037,0.356,2.149,1.65,1.738,1.319,1.12,1.5484,0.2205,0.59,2.6723
9/5/2012,5.514,1.391,-0.032,0.354,2.16,1.627,1.755,1.329,1.113,1.5722,0.2303,0.6138,2.6821
9/6/2012,5.261,1.479,-0.015,0.385,2.251,1.644,1.839,1.409,1.168,1.596,0.2342,0.6218,2.7071
9/7/2012,5.058,1.559,0.035,0.472,2.354,1.714,1.855,1.421,1.18,1.6781,0.2579,0.6777,2.7987
9/10/2012,5.183,1.519,0.033,0.443,2.34,1.684,1.828,1.396,1.164,1.6678,0.25,0.6442,2.8245
9/11/2012,5.079,1.547,0.04,0.464,2.398,1.732,1.855,1.42,1.177,1.6541,0.246,0.6378,2.8057
9/12/2012,5.029,1.543,0.045,0.471,2.389,1.738,1.901,1.447,1.193,1.7005,0.246,0.6634,2.8529
9/13/2012,5.009,1.617,0.078,0.64,2.464,1.831,1.875,1.415,1.168,1.7576,0.242,0.6907,2.9215
9/14/2012,5.017,1.554,0.061,0.595,2.396,1.815,1.971,1.481,1.204,1.723,0.234,0.6426,2.9311
9/17/2012,5.105,1.706,0.104,0.709,2.537,1.965,1.946,1.463,1.197,1.866,0.25,0.7134,3.0884
9/18/2012,5.052,1.672,0.084,0.67,2.477,1.925,1.915,1.434,1.18,1.8415,0.254,0.7183,3.0359
9/19/2012,4.921,1.637,0.076,0.652,2.443,1.878,1.886,1.409,1.166,1.8083,0.254,0.699,3.0053
9/20/2012,4.989,1.622,0.069,0.64,2.453,1.844,1.861,1.39,1.146,1.7718,0.2581,0.6829,2.9604
9/21/2012,5.05,1.574,0.043,0.581,2.397,1.797,1.85,1.382,1.141,1.764,0.2581,0.6878,2.9441
9/24/2012,5.05,1.596,0.036,0.593,2.428,1.834,1.818,1.352,1.117,1.7528,0.2581,0.6701,2.9434
9/25/2012,5.1,1.559,0.041,0.569,2.406,1.814,1.815,1.361,1.124,1.7094,0.2581,0.6508,2.8959
9/26/2012,5.21,1.584,0.069,0.605,2.413,1.819,1.746,1.312,1.09,1.6662,0.2622,0.6427,2.845
9/27/2012,5.118,1.456,0.039,0.519,2.279,1.693,1.757,1.317,1.098,1.6095,0.2578,0.6056,2.7785
9/28/2012,5.092,1.457,0.041,0.533,2.27,1.731,1.728,1.294,1.063,1.6542,0.25,0.6441,2.8387
10/1/2012,5.077,1.442,0.021,0.51,2.257,1.727,1.714,1.283,1.062,1.6335,0.2304,0.625,2.823
10/2/2012,5.029,1.45,0.046,0.535,2.268,1.737,1.725,1.294,1.062,1.6249,0.2343,0.6202,2.8199
10/3/2012,5.042,1.456,0.041,0.531,2.304,1.709,1.719,1.287,1.063,1.6198,0.2343,0.6139,2.816
10/4/2012,5.134,1.446,0.031,0.514,2.297,1.687,1.761,1.322,1.09,1.6146,0.2303,0.5995,2.8183
10/5/2012,5.054,1.446,0.042,0.514,2.297,1.703,1.807,1.374,1.139,1.6732,0.2421,0.6314,2.8896
10/8/2012,5.078,1.52,0.057,0.565,2.369,1.77,1.807,1.374,1.139,1.7428,0.2579,0.6746,2.9712
10/9/2012,5.108,1.475,0.044,0.539,2.317,1.731,1.806,1.369,1.138,1.7428,0.2579,0.6746,2.9712
10/10/2012,5.11,1.474,0.039,0.531,2.32,1.727,1.794,1.365,1.134,1.7132,0.2579,0.6602,2.9257
10/11/2012,5.023,1.489,0.047,0.531,2.322,1.766,1.806,1.376,1.151,1.6742,0.2599,0.649,2.8784
10/12/2012,4.984,1.502,0.05,0.536,2.34,1.783,1.799,1.37,1.14,1.6699,0.262,0.6586,2.8506
10/15/2012,4.982,1.445,0.042,0.493,2.28,1.721,1.798,1.33,1.081,1.656,0.26,0.6587,2.8317
10/16/2012,4.937,1.472,0.053,0.516,2.327,1.759,1.825,1.344,1.082,1.663,0.258,0.6587,2.8451
10/17/2012,4.768,1.543,0.082,0.571,2.393,1.82,1.912,1.425,1.131,1.7186,0.266,0.6909,2.9153
10/18/2012,4.765,1.634,0.098,0.638,2.487,1.916,1.899,1.416,1.127,1.8185,0.2942,0.7765,3.0032
10/19/2012,4.773,1.633,0.111,0.643,2.473,1.913,1.845,1.365,1.087,1.8344,0.2983,0.7863,3.0189
10/22/2012,4.766,1.594,0.112,0.621,2.414,1.88,1.874,1.384,1.095,1.7633,0.2945,0.7476,2.9339
10/23/2012,4.868,1.618,0.122,0.64,2.444,1.903,1.851,1.403,1.141,1.8134,0.3067,0.7883,2.9705
10/24/2012,4.841,1.572,0.107,0.6,2.412,1.825,1.851,1.393,1.12,1.7572,0.2865,0.7543,2.9025
10/25/2012,4.863,1.556,0.08,0.569,2.414,1.85,1.893,1.433,1.143,1.7889,0.2892,0.7576,2.9494
10/26/2012,4.903,1.583,0.083,0.587,2.443,1.914,1.836,1.387,1.117,1.8233,0.3108,0.8235,2.9771
10/29/2012,5.015,1.537,0.051,0.533,2.407,1.868,1.81,1.368,1.105,1.7451,0.297,0.7596,2.9042
10/30/2012,4.994,1.458,0.03,0.485,2.325,1.799,1.812,1.371,1.101,1.7189,0.2892,0.7388,2.8826
10/31/2012,4.96,1.478,0.04,0.502,2.342,1.827,1.785,1.342,1.074,1.7189,0.2892,0.739,2.8826
11/1/2012,4.93,1.462,0.038,0.492,2.305,1.852,1.789,1.338,1.076,1.6901,0.2814,0.7213,2.8579
11/2/2012,4.943,1.455,0.019,0.478,2.284,1.867,1.771,1.323,1.067,1.7242,0.2814,0.7372,2.901
11/5/2012,4.995,1.45,0.005,0.461,2.27,1.855,1.763,1.325,1.071,1.7147,0.2816,0.718,2.9066
11/6/2012,4.896,1.428,-0.008,0.442,2.251,1.816,1.805,1.372,1.118,1.6841,0.2737,0.7005,2.8762
11/7/2012,4.908,1.439,-0.005,0.446,2.265,1.816,1.747,1.32,1.076,1.7507,0.3015,0.7548,2.9203
11/8/2012,5.019,1.38,-0.038,0.381,2.221,1.759,1.713,1.296,1.074,1.6466,0.2698,0.6765,2.8279
11/9/2012,4.974,1.364,-0.033,0.368,2.213,1.773,1.716,1.301,1.083,1.6148,0.2579,0.6366,2.7507
11/12/2012,5.026,1.348,-0.033,0.364,2.201,1.735,1.717,1.304,1.083,1.6063,0.258,0.6395,2.7408
11/13/2012,4.964,1.344,-0.036,0.363,2.208,1.718,1.695,1.29,1.076,1.6063,0.258,0.6395,2.7408
11/14/2012,4.96,1.338,-0.033,0.365,2.204,1.71,1.702,1.295,1.073,1.5945,0.25,0.6235,2.7247
11/15/2012,4.893,1.341,-0.022,0.369,2.222,1.752,1.724,1.314,1.076,1.5911,0.246,0.6218,2.727
11/16/2012,4.868,1.338,-0.029,0.358,2.241,1.733,1.695,1.289,1.068,1.5928,0.242,0.6217,2.7308
11/19/2012,4.903,1.331,-0.034,0.35,2.246,1.732,1.735,1.326,1.096,1.58,0.2379,0.6055,2.7324
11/20/2012,4.847,1.355,-0.022,0.369,2.255,1.773,1.757,1.351,1.111,1.6131,0.2419,0.6311,2.7631
11/21/2012,4.842,1.417,0,0.421,2.307,1.846,1.762,1.345,1.114,1.6659,0.254,0.6631,2.8206
11/22/2012,4.784,1.431,0.01,0.44,2.327,1.853,1.773,1.356,1.109,1.6796,0.2702,0.6791,2.8198
11/23/2012,4.751,1.431,0.002,0.438,2.335,1.846,1.787,1.365,1.121,1.6796,0.2702,0.6791,2.8198
11/26/2012,4.754,1.436,-0.002,0.439,2.355,1.843,1.761,1.343,1.103,1.6899,0.2703,0.687,2.8284
11/27/2012,4.726,1.414,0,0.425,2.32,1.838,1.728,1.318,1.096,1.6625,0.2663,0.666,2.8018
11/28/2012,4.591,1.44,0.02,0.457,2.329,1.853,1.718,1.31,1.09,1.6369,0.2602,0.645,2.7847
11/29/2012,4.56,1.368,-0.012,0.388,2.273,1.768,1.707,1.297,1.077,1.6284,0.2618,0.6288,2.7979
11/30/2012,4.498,1.366,0.002,0.397,2.271,1.755,1.7,1.287,1.068,1.6147,0.2539,0.6266,2.7956
12/3/2012,4.45,1.386,0.01,0.406,2.291,1.775,1.7,1.283,1.063,1.6156,0.2461,0.617,2.8089
12/4/2012,4.425,1.409,0.025,0.435,2.311,1.821,1.698,1.276,1.058,1.6207,0.25,0.6234,2.7987
12/5/2012,4.448,1.394,0.015,0.42,2.288,1.81,1.687,1.259,1.043,1.6028,0.2421,0.6202,2.777
12/6/2012,4.574,1.348,0.002,0.372,2.244,1.777,1.695,1.262,1.042,1.5875,0.2381,0.6027,2.777
12/7/2012,4.525,1.296,-0.047,0.305,2.219,1.742,1.71,1.288,1.066,1.5857,0.2381,0.6011,2.7739
12/10/2012,4.817,1.295,-0.077,0.29,2.241,1.743,1.7,1.279,1.056,1.6215,0.2381,0.6186,2.8104
12/11/2012,4.718,1.306,-0.073,0.301,2.242,1.773,1.73,1.302,1.074,1.6164,0.2341,0.617,2.7979
12/12/2012,4.641,1.319,-0.07,0.309,2.251,1.8,1.759,1.322,1.093,1.6541,0.238,0.6346,2.841
12/13/2012,4.642,1.335,-0.055,0.321,2.245,1.822,1.799,1.362,1.119,1.698,0.242,0.6522,2.8894
12/14/2012,4.603,1.353,-0.055,0.324,2.259,1.86,1.79,1.366,1.127,1.7299,0.25,0.6956,2.9054
12/17/2012,4.566,1.348,-0.043,0.33,2.239,1.862,1.826,1.394,1.15,1.7015,0.234,0.6877,2.864
12/18/2012,4.451,1.372,-0.01,0.363,2.265,1.89,1.84,1.403,1.152,1.7717,0.25,0.7328,2.9457
12/19/2012,4.394,1.41,0,0.389,2.294,1.953,1.846,1.406,1.136,1.817,0.2779,0.762,2.9979
12/20/2012,4.423,1.43,-0.005,0.39,2.315,1.957,1.839,1.395,1.132,1.8014,0.2739,0.7691,2.9865
12/21/2012,4.472,1.416,0.003,0.383,2.273,1.948,1.805,1.366,1.116,1.7962,0.27,0.7739,2.9807
12/24/2012,4.464,1.376,-0.01,0.348,2.25,1.885,1.819,1.375,1.126,1.7623,0.2661,0.7612,2.9312
12/25/2012,4.464,1.376,-0.01,0.357,2.25,1.889,1.819,1.375,1.126,1.7737,0.2661,0.7723,2.9385
12/26/2012,4.464,1.376,-0.01,0.357,2.25,1.889,1.821,1.378,1.126,1.7737,0.2661,0.7723,2.9385
12/27/2012,4.528,1.376,-0.01,0.357,2.25,1.889,1.795,1.369,1.138,1.7511,0.2661,0.7596,2.9224
