Date,CS,UBS,Unicredit,BancoSantander,BNP,Intesa,SocGen,BBVA
4/29/2021,56.686,27.18,64.451,34.521,30.09,60.386,29.678,40.21
4/30/2021,56.34,27.31,65.317,34.472,30.795,61.625,31.538,40.007
5/3/2021,56.436,30.156,65.598,34.474,31.886,62.071,33.731,39.767
5/4/2021,57.158,29.922,67.534,36.686,35.575,63.979,36.048,41.222
5/5/2021,57.163,29.278,74.949,40.258,35.687,69.726,35.409,42.359
5/6/2021,57.937,31.75,74.1,39.223,35.433,69.077,35.266,42.684
5/7/2021,57.737,31.593,71.855,38.182,35.316,67.6,35.311,41.965
5/10/2021,57.624,33.09,72.143,37.361,34.519,67.159,34.5,41.912
5/11/2021,58.786,33.922,71.06,36.75,35.479,66.22,35.564,42.277
5/12/2021,59.649,32.955,71.07,37.277,35.76,66.609,35.147,43.639
5/13/2021,60.084,31.694,71.364,37.37,35.654,66.109,35.036,43.469
5/14/2021,59.559,31.548,69.697,36.93,34.906,65.093,34.493,43.255
5/17/2021,60.213,31.631,67.457,35.707,34.859,62.609,34.455,42.956
5/18/2021,60.411,31.447,67.432,35.65,34.963,62.602,34.501,43.31
5/19/2021,62.582,31.735,67.556,35.692,35.514,62.616,34.339,43.057
5/20/2021,62.33,31.957,67.018,35.755,36.084,62.294,35.529,42.374
5/21/2021,62.221,31.946,67.746,36.972,36.284,62.807,35.821,41.779
5/24/2021,61.851,31.969,67.346,36.289,37.522,62.782,38.004,42.027
5/25/2021,61.886,32.408,67.575,36.145,40.017,62.956,41.265,41.672
5/26/2021,60.842,32.408,68.412,37.783,39.738,63.236,40.212,42.444
5/27/2021,60.58,31.399,69.207,39.059,38.371,64.14,39.057,42.269
5/28/2021,59.868,31.286,69.256,39.179,37.191,63.716,38.016,42.595
5/31/2021,60.118,31.27,67.976,37.655,37.221,62.163,37.343,42.634
6/1/2021,59.121,31.999,67.203,37.674,37.13,61.82,37.399,42.551
6/2/2021,59.347,31.368,67.522,38.885,37.769,62.552,37.659,42.599
6/3/2021,60.765,31.315,69.287,39.106,37.204,64.56,37.554,42.87
6/4/2021,61.124,31.416,68.162,39.272,37.144,63.353,37.633,42.758
6/7/2021,60.725,31.478,68.174,39.185,37.08,63.301,37.962,41.761
6/8/2021,60.549,32.299,68.346,38.685,36.971,63.145,37.889,41.609
6/9/2021,60.114,32.877,68.605,38.884,37.008,63.506,37.994,41.589
6/10/2021,59.74,32.681,69.2,38.376,36.663,64.658,37.745,43.436
6/11/2021,59.135,32.566,71.599,37.771,36.21,67.827,37.419,42.048
6/14/2021,58.76,32.313,71.135,37.514,36.327,66.595,37.271,41.588
6/15/2021,58.516,33.361,71.091,37.263,36.112,67.041,37.043,41.623
6/16/2021,58.266,33.26,70.968,37.08,37.561,66.86,37.805,41.387
6/17/2021,58.905,33.802,72.645,37.372,37.447,68.863,37.608,41.019
6/18/2021,60.095,33.71,71.876,37.559,37.896,67.749,38.809,40.249
6/21/2021,60.987,33.52,72.194,38.442,37.47,68.409,38.403,39.581
6/22/2021,59.706,34.319,72.071,38.669,37.468,68.591,38.218,39.613
6/23/2021,59.146,34.715,70.97,38.027,38.284,66.897,38.784,38.903
6/24/2021,58.62,34.353,71.512,38.419,37.464,67.387,38.473,39.272
6/25/2021,58.175,33.629,69.817,39.299,37.389,66.884,38.492,39.549
6/28/2021,58.337,33.595,69.644,39.221,36.512,67.032,37.532,38.829
6/29/2021,58.652,34.013,68.815,37.379,36.466,64.622,37.357,38.975
6/30/2021,58.963,35.085,68.595,37.536,36.711,65.244,37.324,37.989
7/1/2021,58.281,34.817,68.657,37.638,37.657,65.628,38.268,37.921
7/2/2021,58.17,34.392,69.765,38.429,37.406,67.109,38.237,37.353
7/5/2021,58.63,34.011,69.739,38.269,37.183,67.02,37.922,36.53
7/6/2021,58.922,33.899,69.761,37.961,37.279,66.282,38.273,35.848
7/7/2021,59.397,33.655,69.255,38.123,37.09,66.539,37.666,35.392
7/8/2021,60.973,33.393,68.857,37.942,36.9,65.098,37.879,35.314
7/9/2021,60.335,33.361,69.479,37.403,35.781,65.254,36.836,35.76
7/12/2021,60.133,33.468,68.898,36.555,35.03,64.794,36.39,35.874
7/13/2021,59.583,33.5,68.234,36.741,35.125,63.465,36.543,36.851
7/14/2021,59.86,33.154,68.364,36.661,33.817,63.772,35.272,36.414
7/15/2021,59.654,33.759,66.95,35.267,34.41,62.589,35.424,36.331
7/16/2021,60.066,33.241,67.164,35.361,35.28,62.781,36.501,35.612
7/19/2021,61.202,33.383,69.146,35.723,35.142,64.065,36.355,35.414
7/20/2021,61.604,32.922,69.133,35.185,35.113,63.718,36.045,35.403
7/21/2021,60.415,32.666,69.042,35.37,35.262,63.883,36.106,35.471
7/22/2021,60.262,32.541,68.461,34.65,35.271,63.31,36.191,35.42
7/23/2021,59.406,32.054,67.756,34.746,34.821,62.693,35.549,35.107
7/26/2021,59.236,31.846,66.521,34.401,33.988,62.002,35.234,34.938
7/27/2021,60.033,31.232,65.606,33.747,33.576,60.603,34.667,35.119
7/28/2021,59.477,31.642,64.599,32.742,33.837,60.483,34.796,34.983
7/29/2021,57.585,32.13,63.927,32.665,33.037,59.254,34.131,34.934
7/30/2021,57.06,32.387,63.659,32.707,33.942,59.504,35.11,35.931
8/2/2021,57.179,32.707,63.49,33.11,34.033,59.32,35.367,35.07
8/3/2021,57.224,32.538,64.16,33.569,34.492,59.696,35.916,35.391
8/4/2021,56.64,31.866,64.802,34.148,33.621,60.909,35.087,35.029
8/5/2021,56.956,31.784,63.603,34.013,33.522,59.717,34.784,35.123
8/6/2021,56.667,31.599,62.832,33.836,33.333,58.785,34.29,34.818
8/9/2021,56.998,31.563,62.926,33.137,32.945,58.457,34.055,34.549
8/10/2021,56.658,32.066,62.945,32.802,33.013,58.491,34.313,35.076
8/11/2021,56.533,32.092,63.011,32.706,33.104,58.182,34.393,36.114
8/12/2021,56.616,32.088,63.679,32.517,33.441,58.677,34.574,35.751
8/13/2021,56.531,32.036,63.497,33.109,33.118,58.883,34.008,35.595
8/16/2021,57.146,31.873,61.778,32.924,33.071,57.476,34.101,34.597
8/17/2021,57.147,32.035,61.284,32.86,33.074,56.546,34.169,34.907
8/18/2021,57.133,32.374,61.239,33.292,33.195,56.962,34.404,35.304
8/19/2021,58.333,33.483,61.218,33.038,33.087,57.198,34.381,34.897
8/20/2021,57.687,33.034,61.265,32.702,34.283,57.082,35.145,34.542
8/23/2021,56.791,32.036,62.665,33.554,33.786,57.83,34.502,34.149
8/24/2021,55.987,32.135,62.157,33.006,33.847,57.532,34.686,33.837
8/25/2021,56.577,32.163,61.57,32.895,33.254,56.976,34.28,33.626
8/26/2021,55.99,32.095,61.125,33.17,33.142,56.879,34.293,33.247
8/27/2021,55.755,31.946,60.933,33.123,33.176,56.619,34.21,32.925
8/30/2021,55.809,32.687,60.601,32.963,32.957,56.597,33.759,32.719
8/31/2021,55.067,32.748,60.627,33.022,33.513,56.213,34.468,32.588
9/1/2021,54.923,31.997,61.398,33.197,34.832,57.443,35.473,32.732
9/2/2021,54.571,31.635,62.228,34.505,33.405,58.463,33.966,32.864
9/3/2021,54.846,31.164,61.669,33.506,33.398,57.24,33.986,32.724
9/6/2021,53.924,31.124,61.002,33.409,32.828,56.68,33.499,32.303
9/7/2021,54.264,31.29,59.835,32.365,32.698,54.809,33.613,32.584
9/8/2021,54.111,31.195,59.74,32.717,33.073,55.255,33.975,33.129
9/9/2021,54.028,30.356,60.424,32.965,32.976,55.585,33.786,33.106
9/10/2021,53.075,30.352,59.589,32.809,31.685,55.038,32.559,33.083
9/13/2021,52.513,30.515,59.082,32.122,31.874,53.753,32.517,33.221
9/14/2021,52.485,30.411,58.427,31.8,31.348,53.26,31.78,33.324
9/15/2021,52.296,30.235,58.559,31.33,31.688,53.056,32.232,32.889
9/16/2021,51.491,30.679,58.465,31.572,31.562,53.337,32.224,32.536
9/17/2021,51.165,30.332,58.357,31.342,31.22,53.385,31.637,32.845
9/20/2021,57.772,30.386,58.231,30.971,31.208,53.476,31.657,32.82
9/21/2021,57.834,30.358,58.163,30.97,30.943,53.165,31.511,32.781
9/22/2021,57.145,30.303,58.587,30.725,31.154,53.049,31.445,32.352
9/23/2021,56.948,30.665,58.611,30.84,31.301,53.325,31.686,32.247
9/24/2021,57.185,30.399,58.584,31.322,31.092,53.572,31.569,32.469
9/27/2021,58.084,30.688,58.598,31.134,31.098,53.201,31.106,32.047
9/28/2021,58.446,30.654,58.785,30.938,31.353,53.785,31.775,32.242
9/29/2021,57.969,30.814,59.327,31.173,31.697,54.091,31.811,32.116
9/30/2021,58.061,31.004,59.384,31.119,31.568,54.916,31.995,32.156
10/1/2021,58.607,30.89,59.526,31.026,31.946,54.587,32.239,32.065
10/4/2021,59.15,30.534,59.76,31.633,31.319,55.554,31.898,32.158
10/5/2021,60.022,30.076,60.263,31.499,30.972,55.381,31.577,32.341
10/6/2021,60.766,30.462,60.375,31.066,31.285,55.075,31.523,31.935
10/7/2021,61.224,30.064,59.447,30.746,30.968,54.711,31.579,32.079
10/8/2021,60.985,30.155,59.422,30.481,30.858,54.954,31.077,31.363
10/11/2021,62.775,30.125,60.074,30.986,30.653,55.191,30.864,31.64
10/12/2021,62.893,29.67,60.419,30.907,30.703,55.304,30.88,36.188
10/13/2021,61.884,29.896,60.399,30.866,30.709,55.243,30.704,35.738
10/14/2021,60.122,29.796,60.487,30.909,30.612,55.51,30.732,36.073
10/15/2021,59.023,29.781,60.214,30.498,30.88,54.492,30.771,36.63
10/18/2021,60.398,29.543,60.156,30.55,30.735,54.32,31.412,36.804
10/19/2021,59.753,29.556,59.787,30.176,30.479,54.589,31.01,36.972
10/20/2021,57.828,29.828,60.109,30.176,30.48,54.33,31.371,38.51
10/21/2021,58.313,29.636,60.298,30.702,30.976,54.694,31.651,37.549
10/22/2021,57.981,29.125,60.584,30.457,30.963,55.115,31.637,38.18
10/25/2021,57.838,28.977,60.262,30.509,30.888,55.192,31.716,38.589
10/26/2021,57.049,29.113,60.224,30.651,31.005,54.391,32.175,39.54
10/27/2021,57.22,28.824,59.999,30.141,31.055,54.418,32.065,39.497
10/28/2021,57.525,28.72,59.902,30.271,30.987,54.179,32.229,40.49
10/29/2021,59.463,28.771,59.527,30.299,30.81,54.202,31.73,40.617
11/1/2021,59.718,32.49,58.755,30.233,31.151,53.066,31.983,40.869
11/2/2021,59.43,31.914,58.824,30.103,34.973,53.274,35.89,41.324
11/3/2021,58.785,31.867,66.249,34.618,34.713,60.911,35.696,43.137
11/4/2021,56.563,31.358,65.222,34.473,34.606,59.331,35.547,42.815
11/5/2021,56.502,31.273,62.364,33.278,34.6,56.957,35.617,41.604
11/8/2021,55.973,31.868,58.616,33.546,34.062,54.877,35.313,40.792
11/9/2021,56.264,32.003,58.485,31.1,34.782,54.329,36.212,40.824
11/10/2021,56.392,31.804,58.294,33.198,35.214,53.6,36.732,40.197
11/11/2021,56.421,32.106,59.461,34.643,34.759,54.672,36.243,39.721
11/12/2021,56.502,32.733,58.498,34.138,35.046,54.042,36.002,39.249
11/15/2021,56.641,33.609,60.487,34.579,35.719,54.372,36.788,39.41
11/16/2021,56.845,33.916,60.906,34.691,36.778,55.931,38.408,40.476
11/17/2021,56.886,34.68,62.28,35.79,36.611,56.674,38.169,39.175
11/18/2021,57.11,34.971,61.488,35.707,37.649,56.037,39.077,38.811
11/19/2021,57.638,34.811,63.059,37.251,37.088,57.044,38.43,39.546
11/22/2021,58.6,35.047,61.607,36.802,37.504,56.406,38.233,40.97
11/23/2021,59.983,35.512,61.892,37.239,38.464,56.579,39.165,40.894
11/24/2021,62.243,35.41,62.97,37.74,38.514,57.124,39.852,40.171
11/25/2021,62.387,34.659,64.837,38.446,37.457,58.308,38.826,39.41
11/26/2021,66.565,33.832,64.207,38.053,36.267,57.644,36.911,38.817
11/29/2021,65.342,33.247,62.309,36.896,36.041,56.896,36.741,38.379
11/30/2021,65.505,34.026,61.596,36.08,34.965,55.836,36.557,37.645
12/1/2021,64.345,33.988,60.927,34.923,35.163,57.973,36.592,38.489
12/2/2021,65.103,34.41,61.303,35.797,35.145,56.51,36.13,38.765
12/3/2021,64.956,34.508,61.53,35.938,35.126,55.846,35.988,39.188
12/6/2021,64.801,34.371,61.509,35.341,35.231,56.436,35.887,39.37
12/7/2021,62.839,34.017,61.679,35.836,35.122,56.238,36.152,40.11
12/8/2021,63.085,33.524,62.398,35.934,34.274,56.884,35.022,40.454
12/9/2021,61.358,34.119,61.906,36.042,34.745,56.329,35.137,41.069
12/10/2021,61.025,34.984,61.679,35.104,35.291,55.943,35.872,41.417
12/13/2021,60.264,35.167,63.461,36.237,36.111,58.12,36.675,42.001
12/14/2021,60.379,34.902,66.769,38.266,36.045,61.783,36.927,42.352
12/15/2021,60.193,34.687,68.653,38.194,35.746,62.911,36.574,44.423
12/16/2021,58.841,33.745,67.471,37.705,34.917,62.028,35.808,44.645
12/17/2021,58.694,33.705,66.963,36.85,34.46,60.663,35.41,45.198
12/20/2021,59.618,33.362,66.12,35.618,33.982,59.583,35.062,48.442
12/21/2021,57.891,33.503,65.824,35.54,33.595,59.497,34.684,46.573
12/22/2021,57.98,33.389,65.666,35.393,34.031,59.801,34.795,47.317
12/23/2021,57.5,33.467,65.981,35.767,34.062,59.407,34.971,46.575
12/24/2021,57.4,33.517,66.754,35.766,34.703,59.983,35.308,47.879
12/27/2021,57.645,33.426,67.99,36.504,35.182,60.494,36.809,47.454
12/28/2021,57.425,33.764,69.005,36.533,35.236,61.052,37.006,48.272
12/29/2021,57.299,34.017,69.574,36.678,35.407,61.957,37.079,45.262
12/30/2021,55.713,34.257,69.843,36.543,34.992,61.827,37.13,45.267
12/31/2021,56.692,34.566,70.795,37.52,35.102,62.564,37.107,43.773
1/3/2022,56.507,34.751,70.658,37.347,35.741,62.142,37.737,44.184
1/4/2022,55.278,35.946,71.39,38.049,35.585,63.047,37.369,43.559
1/5/2022,55.755,37.291,71.859,37.819,36.812,62.838,38.217,44.628
1/6/2022,56.831,37.305,73.764,38.702,38.33,64.212,39.612,44.565
1/7/2022,57.939,40.377,75.24,39.971,38.774,65.587,39.999,44.046
1/10/2022,58.727,39.461,75.467,39.804,41.45,66.155,42.431,44.836
1/11/2022,58.376,38.79,79.915,43.011,39.735,70.405,41.041,46.48
1/12/2022,57.999,37.841,76.139,41.214,39.843,66.856,41.55,43.969
1/13/2022,58.085,38.391,76.672,41.554,38.851,66.728,40.475,44.285
1/14/2022,59.346,38.723,76.678,40.984,39.497,67.386,40.809,43.955
1/17/2022,59.88,38.634,77.858,41.642,39.205,68.396,40.883,44.029
1/18/2022,62.684,37.271,77.031,41.351,39.666,66.516,40.928,44.17
1/19/2022,61.387,37.204,77.403,42.11,37.98,67.514,39.118,44.003
1/20/2022,61.657,36.19,73.367,39.647,37.795,64.36,38.894,44.22
1/21/2022,63.487,36.214,73.034,40.115,36.907,64.259,38.613,44.171
1/24/2022,66.076,35.994,71.981,38.749,36.721,63.846,38.32,44.037
1/25/2022,66.662,35.485,72.836,38.684,36.804,68.026,38.518,44.248
1/26/2022,65.976,35.478,72.501,38.63,36.978,66.713,38.653,43.161
1/27/2022,67.658,34.096,73.796,39.32,36.393,68.631,38.215,43.536
1/28/2022,68.623,34.499,72.658,38.958,35.491,67.794,36.982,44.726
1/31/2022,69.608,35.538,71.91,37.675,35.697,66.952,37.249,45.257
2/1/2022,68.237,34.864,71.438,38.172,36.263,66.058,38.381,45.823
2/2/2022,68.073,34.114,71.66,39.233,35.629,66.042,37.527,45.241
2/3/2022,71.969,33.437,70.579,38.398,35.292,65.201,37.241,44.126
2/4/2022,75.295,33.215,68.885,38.225,34.437,64.333,37.286,44.178
2/7/2022,78.015,33.311,68.541,37.474,34.672,63.888,37.044,44.727
2/8/2022,76.414,33.167,69.167,37.196,34.739,64.414,37.108,45.376
2/9/2022,74,32.428,69.438,37.25,34.606,64.417,37.008,46.346
2/10/2022,78.042,32.443,69.173,37.109,33.966,64.388,37.114,45.667
2/11/2022,81.16,32.679,68.254,37.274,33.652,64.473,36.913,45.404
2/14/2022,84.108,32.693,68.265,36.572,33.489,64.015,36.639,46.016
2/15/2022,81.206,32.543,67.614,36.443,33.544,64.316,36.715,46.952
2/16/2022,80.532,33.13,67.588,36.667,33.345,64.055,36.013,47.073
2/17/2022,83.266,34.124,66.138,36.396,34.295,62.872,36.392,45.949
2/18/2022,87.202,34.411,67.319,37.131,35.365,63.726,37.492,46.653
2/21/2022,94.334,35.278,69.987,37.965,35.849,66.043,37.983,47.928
2/22/2022,96.047,34.831,71.345,38.574,36.335,67.249,38.609,48.229
2/23/2022,96.766,34.329,74.133,39.287,34.934,69.586,37.925,47.369
2/24/2022,103.534,34.598,73.445,38.83,35.091,69.571,37.958,46.704
2/25/2022,97.795,35.43,71.77,37.99,35.411,67.863,38.068,48.667
2/28/2022,101.907,35.745,70.785,37.634,36.158,66.295,39.186,50.417
3/1/2022,104.458,36.911,72.172,38.816,37.022,67.413,39.884,53.474
3/2/2022,105.478,36.817,73.347,39.236,38.136,68.474,40.101,51.899
3/3/2022,106.414,36.768,75.056,39.711,37.118,69.967,39.271,49.779
3/4/2022,114.924,38.858,74.102,39.517,37.151,69.95,39.19,52.021
3/7/2022,131.187,39.894,73.574,39.352,37.602,69.32,39.562,53.509
3/8/2022,130.866,40.252,75.593,39.95,38.938,70.176,42.081,55.29
3/9/2022,119.259,39.661,77.902,40.84,38.443,72.676,41.473,53.637
3/10/2022,125.178,39.503,77.238,40.498,37.505,72.479,40.774,52.965
3/11/2022,124.904,41.148,76.071,40.099,37.249,72.165,40.538,54.158
3/14/2022,124.607,40.599,73.12,40.53,38.714,69.464,41.991,54.91
3/15/2022,127.518,39.132,74.946,40.786,38.297,65.511,41.834,56.424
3/16/2022,122.174,38.576,73.066,41.889,37.125,69.488,40.011,55.448
3/17/2022,121.451,40.915,71.77,40.977,36.539,68.776,39.286,55.462
3/18/2022,122.836,42.671,71.501,40.895,38.413,68.584,41.744,60.111
3/21/2022,129.544,44.242,74.921,43.274,41.055,72.148,43.468,56.818
3/22/2022,128.473,43.458,80.392,44.888,42.763,75.918,44.907,58.103
3/23/2022,130.262,42.449,82.58,47.323,40.239,80.194,42.623,59.429
3/24/2022,131.141,43.666,82.216,45.923,38.82,79.483,41.589,59.4
3/25/2022,128.149,44.953,80.67,43.451,39.686,76.423,41.951,59.358
3/28/2022,126.149,46.327,84.04,45.476,40.332,80.331,43.216,63.132
3/29/2022,118.487,44.429,85.986,45.789,42.139,81.154,45.112,68.409
3/30/2022,119.278,43.817,88.254,47.926,40.559,83.727,43.003,66.155
3/31/2022,118.188,44.631,84.783,44.08,39.894,72.531,42.657,61.552
4/1/2022,116.372,46.479,83.818,43.231,40.507,72.254,43.756,62.5
4/4/2022,116.107,47.645,86.073,43.607,41.261,73.448,45.293,61.065
4/5/2022,118.472,47.863,87.354,44.701,43.155,74.301,48.176,60.015
4/6/2022,119.356,47.293,89.015,45.78,43.804,75.205,48.87,59.747
4/7/2022,119.308,51.347,88.002,45.132,43.416,75.229,48.475,57.192
4/8/2022,117.812,48.642,87.492,44.533,48.795,74.624,56.79,54.151
4/11/2022,117.232,49.977,94.52,48.303,45.064,78.499,50.99,55.931
4/12/2022,117.96,51.174,90.156,46.014,46.562,75.65,54.466,57.868
4/13/2022,118.608,51.903,93.791,47.594,48.188,74.247,56.706,58.796
4/14/2022,118.436,52.107,96.791,47.909,47.805,78.351,57.492,59.834
4/15/2022,118.42,55.938,96.926,48.647,48.086,78.155,57.214,59.633
4/18/2022,118.183,60.481,97.85,48.593,53.721,78.213,66.295,59.459
4/19/2022,120.339,57.673,108.251,52.466,57.927,83.269,76.163,59.16
4/20/2022,119.153,54.396,122.273,58.275,57.17,88.232,69.881,56.069
4/21/2022,118.17,55.859,115.305,55.663,52.304,87.523,56.098,56.373
4/22/2022,119.72,56.611,98.369,51.459,52.121,80.41,59.009,56.147
4/25/2022,123.359,56.646,104.633,52.386,51.093,83.123,57.47,56.36
4/26/2022,128.089,58.166,103.646,50.318,50.781,82.771,57.702,55.863
4/27/2022,132.501,55.822,104.095,49.516,51.685,82.839,59.752,57.264
4/28/2022,131.557,54.733,104.78,49.705,47.774,83.853,57.339,58.844
4/29/2022,134.582,55.329,98.857,46.48,46.531,79.629,56.358,59.267
5/2/2022,133.812,59.567,97.296,47.476,47.412,77.755,58.535,59.169
5/3/2022,133.544,59.529,99.687,49.699,51.736,78.946,62.617,59.434
5/4/2022,135.811,61.003,105.793,52.491,51.238,82.211,62.331,59.858
5/5/2022,136.955,62.178,105.959,52.725,52.287,83.036,64.456,59.949
5/6/2022,140.377,60.776,108.347,53.44,53.465,84.22,65.586,59.822
5/9/2022,144.536,60.137,109.76,54.056,51.421,85.474,64.497,59.842
5/10/2022,143.104,56.597,109.544,53.205,51.178,84.921,64.555,59.776
5/11/2022,140.267,57.431,108.777,53.571,48.581,86.699,57.417,61.272
5/12/2022,142.583,56.455,101.267,50.174,49.223,79.274,58.76,59.764
5/13/2022,141.076,56.052,102.489,50.065,48.84,79.022,58.272,59.412
5/16/2022,140.75,55.329,102.274,49.072,48.878,78.701,58.312,60.307
5/17/2022,137.208,55.778,102.551,49.168,50.7,78.476,59.337,62.815
5/18/2022,138.484,56.795,103.094,48.464,55.08,79.009,64.435,64.405
5/19/2022,142.263,56.744,106.247,49.82,56.532,81.128,65.289,65.614
5/20/2022,142.277,56.996,106.996,50.995,55.899,82.665,64.882,65.693
5/23/2022,140.41,56.622,108.366,50.792,55.914,83.553,64.748,67.742
5/24/2022,141.99,56.789,112.342,51.301,54.38,84.502,61.368,67.76
5/25/2022,140.452,57.192,112.496,51.271,54.691,84.144,61.646,67.31
5/26/2022,136.397,56.097,113.689,51.923,54.98,84.842,61.519,67.398
5/27/2022,133.544,56.076,113.874,52.056,54.296,84.836,61.436,67.747
5/30/2022,131.246,56.113,117.211,51.84,54.141,86.097,61.395,69.976
5/31/2022,132.601,57.217,117.077,51.744,54.014,84.811,61.214,70.836
6/1/2022,133.896,54.378,116.774,51.448,54.843,81.607,62.039,69.474
6/2/2022,133.822,53.496,118.358,52.138,52.923,87.304,61.047,67.955
6/3/2022,133.65,53.949,116.673,50.71,51.176,86.83,57.392,69.421
6/6/2022,133.25,56.422,115.495,49.995,51.63,86.43,58.18,67.695
6/7/2022,133.892,57.256,119.125,53.666,53.089,88.81,58.978,68.05
6/8/2022,135.777,58.025,120.748,53.127,56.347,90.128,61.633,67.351
6/9/2022,134.1,57.79,124.598,54.306,55.989,93.587,63.472,69.563
6/10/2022,148.907,59.886,126.06,55.467,55.732,134.691,64.836,72.652
6/13/2022,157.876,59.698,127.251,55.449,57.899,143.81,67.449,72.829
6/14/2022,165.233,59.562,130.24,58.616,57.779,141.328,67.084,71.873
6/15/2022,163.246,60.632,129.858,58.718,56.916,139.608,66.446,72.689
6/16/2022,171.337,60.683,129.759,56.097,57.496,142.933,67.307,71.51
6/17/2022,174.938,62.154,131.833,56.497,58.084,141.063,67.937,69.078
6/20/2022,175.728,63.53,132.602,55.999,60.868,139.061,71.247,66.248
6/21/2022,174.458,62.386,135.873,58.932,61.692,132.009,73.267,64.696
6/22/2022,176.549,60.451,138.206,59.913,60.507,128.424,72.001,66.337
6/23/2022,184.779,61.588,135.437,58.421,58.674,129.53,69.501,66.947
6/24/2022,185.417,60.817,127.511,57.644,59.904,127.001,71.418,67.005
6/27/2022,186.215,61.379,132.264,58.492,59.213,122.519,69.879,67.132
6/28/2022,190.368,59.715,130.14,57.106,59.333,119.802,70.344,66.963
6/29/2022,198.021,61.376,130.942,56.825,58.78,115.78,69.435,68.595
6/30/2022,209.808,62.773,129.278,56.827,59.776,116.644,70.701,77.081
7/1/2022,209.867,63.346,131.757,56.81,61.285,115.916,71.339,80.595
7/4/2022,211.355,61.818,134.871,58.605,61.35,113.768,72.445,83.971
7/5/2022,217.421,62.728,137.506,59.378,60.208,111.389,71.144,88.23
7/6/2022,220.3,61.887,137.117,58.823,61.45,111.027,71.781,91.215
7/7/2022,211.476,60.872,138.396,59.008,60.745,112.29,71.138,88.212
7/8/2022,208.991,58.756,137.153,58.088,58.672,115.206,68.174,90.215
7/11/2022,212.567,57.344,131.3,59.115,56.989,115.987,65.217,89.4
7/12/2022,218.155,57.665,127.363,53.287,54.804,117.743,64.141,87.419
7/13/2022,219.874,58.414,126.232,52.654,55.434,120.854,64.7,85.48
7/14/2022,227.831,58.643,128.066,53.737,55.307,122.87,64.979,86.228
7/15/2022,226.21,58.577,128.703,53.723,55.243,123.091,65.157,87.891
7/18/2022,228.505,57.248,128.657,53.745,55.301,121.433,65.197,87.288
7/19/2022,224.417,59.617,128.433,53.862,54.248,123.09,63.893,85.902
7/20/2022,212.563,61.078,127.975,53.588,54.999,123.032,64.49,85.36
7/21/2022,209.006,62.266,130.567,54.251,56.263,125.409,66.027,88.269
7/22/2022,198.256,65.674,133.284,57.154,57.55,130.486,67.978,93.36
7/25/2022,191.226,70.206,136.119,59.91,62.285,133.265,71.641,93.052
7/26/2022,199.226,73.518,140.738,64.187,66.353,131.408,75.89,92.16
7/27/2022,206.364,70.91,152.104,68.217,69.489,134.834,79.006,94.044
7/28/2022,201.318,73.85,155.134,70.199,67.538,133.058,77.452,95.08
7/29/2022,193.831,74.285,149.075,67.277,69.141,133.056,79.842,92.366
8/1/2022,195.662,72.967,151.555,68.515,69.324,132.352,78.005,90.024
8/2/2022,203.052,72.417,151.612,68.204,68.776,129.931,78.128,91.386
8/3/2022,200.582,73.109,148.961,67.192,66.904,126.386,75.945,98.261
8/4/2022,203.502,75.277,144.324,65.343,68.624,127.103,78.028,100.187
8/5/2022,204.978,76.03,146.478,66.188,71.526,128.593,80.652,105.537
8/8/2022,209.709,74.834,151.199,67.72,70.636,129.522,79.331,104.886
8/9/2022,208.706,75.62,151.483,67.434,69.164,131.62,79.65,101.847
8/10/2022,206.28,76.83,149.73,66.775,70.077,132.509,78.926,99.451
8/11/2022,201.442,80.418,148.346,65.62,71.427,141.228,80.911,95.045
8/12/2022,195.893,79.968,149.416,70.029,74.361,141.762,83.965,94.72
8/15/2022,192.077,80.399,152.034,75.603,73.811,142.033,84.379,92.223
8/16/2022,194.572,83.629,148.821,75.192,74.863,144.418,85.118,90.274
8/17/2022,196.404,84.276,148.195,75.265,77.283,149.487,85.987,95.275
8/18/2022,199.438,80.889,152.781,76.959,76.519,149.999,87.576,94.491
8/19/2022,206.378,79.448,152.396,80.225,73.433,152.119,85.126,93.063
8/22/2022,208.902,79.278,148.973,76.884,73.413,155.378,84.275,87.685
8/23/2022,212.965,81.647,144.633,76.272,73.834,153.373,84.765,86.759
8/24/2022,211.667,82.057,144.542,77.701,75.29,153.365,86.122,88.517
8/25/2022,209.188,84.478,147.486,83.279,76.502,145.611,86.489,85.718
8/26/2022,207.477,83.348,148.402,84.275,78.685,147.652,88.188,83.739
8/29/2022,207.186,81.997,163.221,90.753,78.459,151.022,87.373,83.655
8/30/2022,214.762,80.281,163.648,88.739,75.987,153.376,85.106,81.286
8/31/2022,220.264,76.664,160.874,86.448,73.656,151.761,82.302,81.808
9/1/2022,229.771,75.779,156.66,85.095,71.508,153.583,80.752,79.702
9/2/2022,219.993,72.211,153.223,81.659,71.495,153.119,80.22,77.217
9/5/2022,223.381,70.29,163.569,81.71,69.925,152.86,77.995,75.564
9/6/2022,219.949,74.93,160.689,79.657,68.621,147.768,76.727,74.335
9/7/2022,219.182,75.281,159.333,77.143,73.195,144.004,81.648,75.363
9/8/2022,215.189,74.095,165.032,81.44,70.89,140.345,80.913,76.535
9/9/2022,208.492,71.504,160.222,81.041,69.276,141.88,79.335,75.772
