Date,EZ-2,EZ-5,EZ-10,US-2,US-5,US-10
8/2/2018,1.295,1.49,1.6025,2.1324,2.293,2.369
8/3/2018,1.3025,1.5001,1.6013,2.108,2.301,2.3725
8/6/2018,1.308,1.51,1.615,2.105,2.28,2.379
8/7/2018,1.3175,1.51,1.6238,2.104,2.27,2.373
8/8/2018,1.3125,1.4162,1.6225,2.11,2.271,2.385
8/9/2018,1.31,1.4125,1.575,2.09,2.27,2.368
8/10/2018,1.3125,1.4137,1.5705,2.07,2.27,2.372
8/13/2018,1.31,1.4136,1.565,2.0375,2.26,2.37
8/14/2018,1.3225,1.4213,1.56,2.0574,2.261,2.3725
8/15/2018,1.305,1.4175,1.5675,2.055,2.26,2.375
8/16/2018,1.31,1.4162,1.57,2.06,2.26,2.37
8/17/2018,1.32,1.4112,1.5687,2.05,2.274,2.35
8/20/2018,1.3262,1.41,1.565,2.05,2.279,2.355
8/21/2018,1.3338,1.42,1.56,2.031,2.282,2.346
8/22/2018,1.34,1.4075,1.565,2.029,2.296,2.34
8/23/2018,1.3375,1.4096,1.5562,1.9912,2.296,2.341
8/24/2018,1.35,1.415,1.55,1.984,2.3039,2.347
8/27/2018,1.348,1.4162,1.555,1.9862,2.314,2.3325
8/28/2018,1.36,1.4212,1.5563,2.0075,2.313,2.334
8/29/2018,1.375,1.4275,1.56,1.9924,2.292,2.3355
8/30/2018,1.3775,1.425,1.5663,1.926,2.299,2.337
8/31/2018,1.37,1.435,1.5638,1.928,2.294,2.35
9/3/2018,1.3587,1.435,1.5738,1.9287,2.262,2.35
9/4/2018,1.371,1.442,1.573,1.848,2.294,2.355
9/5/2018,1.36,1.45,1.5788,1.8812,2.2903,2.375
9/6/2018,1.3738,1.4512,1.5863,1.84,2.3068,2.361
9/7/2018,1.3638,1.4437,1.5838,1.8345,2.3183,2.345
9/10/2018,1.3688,1.4338,1.5775,1.8825,2.284,2.343
9/11/2018,1.3838,1.4338,1.57,1.85,2.2975,2.355
9/12/2018,1.395,1.4237,1.5675,1.901,2.2966,2.349
9/13/2018,1.3837,1.425,1.5587,1.8888,2.306,2.338
9/14/2018,1.39,1.42,1.5575,1.901,2.317,2.346
9/17/2018,1.3985,1.4262,1.5525,1.7937,2.322,2.34
9/18/2018,1.4,1.4325,1.5587,1.83,2.329,2.355
9/19/2018,1.4112,1.4387,1.563,1.69,2.333,2.36
9/20/2018,1.4138,1.4304,1.563,1.6875,2.343,2.342
9/21/2018,1.4185,1.4363,1.5575,1.665,2.338,2.345
9/24/2018,1.4413,1.4363,1.5625,1.68,2.333,2.346
9/25/2018,1.4575,1.435,1.5625,1.646,2.3335,2.37
9/26/2018,1.4513,1.44,1.5575,1.6137,2.338,2.381
9/27/2018,1.47,1.4428,1.5625,1.5687,2.3291,2.3925
9/28/2018,1.4613,1.4463,1.5637,1.5324,2.3521,2.388
10/1/2018,1.4495,1.4588,1.5675,1.46,2.335,2.391
10/2/2018,1.4675,1.4675,1.58,1.4475,2.328,2.4
10/3/2018,1.485,1.4658,1.585,1.404,2.33,2.389
10/4/2018,1.498,1.4751,1.585,1.3737,2.3229,2.381
10/5/2018,1.495,1.4637,1.5912,1.4,2.251,2.379
10/8/2018,1.48,1.45,1.58,1.389,2.2644,2.374
10/9/2018,1.4925,1.4475,1.575,1.3581,2.2654,2.366
10/10/2018,1.4887,1.455,1.5663,1.362,2.2704,2.39
10/11/2018,1.4575,1.465,1.5663,1.376,2.2657,2.385
10/12/2018,1.4388,1.465,1.5775,1.3837,2.247,2.3775
10/15/2018,1.4375,1.4638,1.575,1.456,2.256,2.384
10/16/2018,1.44,1.4687,1.5712,1.505,2.2554,2.3775
10/17/2018,1.4257,1.4712,1.575,1.54,2.221,2.38
10/18/2018,1.42,1.4562,1.5775,1.611,2.207,2.3465
10/19/2018,1.425,1.45,1.5662,1.606,2.183,2.34
10/22/2018,1.4238,1.45,1.5625,1.619,2.2,2.343
10/23/2018,1.3962,1.455,1.5625,1.623,2.202,2.34
10/24/2018,1.3788,1.4463,1.5675,1.6124,2.1816,2.328
10/25/2018,1.375,1.4375,1.565,1.524,2.1871,2.324
10/26/2018,1.3737,1.4275,1.5588,1.607,2.152,2.326
10/29/2018,1.38,1.4275,1.55,1.639,2.18,2.322
10/30/2018,1.383,1.4113,1.5512,1.56,2.196,2.306
10/31/2018,1.3825,1.3987,1.54,1.528,2.2022,2.284
11/1/2018,1.384,1.4037,1.5325,1.527,2.21,2.261
11/2/2018,1.383,1.3987,1.535,1.626,2.198,2.28
11/5/2018,1.4032,1.4037,1.5275,1.634,2.173,2.2725
11/6/2018,1.3975,1.4088,1.5313,1.5,2.153,2.25
11/7/2018,1.419,1.414,1.535,1.6137,2.1299,2.265
11/8/2018,1.41,1.42,1.5413,1.673,2.127,2.235
11/9/2018,1.3887,1.4225,1.5425,1.68,2.149,2.271
11/12/2018,1.3913,1.43,1.5487,1.7243,2.123,2.277
11/13/2018,1.3438,1.43,1.5587,1.7074,2.101,2.285
11/14/2018,1.33,1.4375,1.5625,1.6999,2.091,2.285
11/15/2018,1.325,1.4412,1.5712,1.715,2.041,2.28
11/16/2018,1.3288,1.427,1.5738,1.65,2.058,2.267
11/19/2018,1.31,1.4225,1.5663,1.6862,2,2.26
11/20/2018,1.2687,1.4013,1.5612,1.68,2.023,2.255
11/21/2018,1.245,1.39,1.5438,1.7025,2.0769,2.222
11/22/2018,1.2387,1.385,1.5362,1.763,2.07,2.2305
11/23/2018,1.1463,1.3862,1.535,1.78,2.06,2.234
11/26/2018,1.1837,1.38,1.535,1.813,2.06,2.2175
11/27/2018,1.1762,1.3513,1.5313,1.807,2.0068,2.195
11/28/2018,1.1475,1.33,1.515,1.8036,2.019,2.191
11/29/2018,1.16,1.31,1.498,1.821,1.9541,2.195
11/30/2018,1.1525,1.2402,1.4837,1.8324,1.9261,2.175
12/3/2018,1.0875,1.2707,1.425,1.8338,1.9351,2.1775
12/4/2018,1.095,1.26,1.4437,1.8025,1.9345,2.146
12/5/2018,1.09,1.24,1.4375,1.8125,1.9089,2.136
12/6/2018,1.0375,1.2375,1.425,1.835,1.8849,2.207
12/7/2018,1.1,1.235,1.4275,1.839,1.8728,2.195
12/10/2018,1.065,1.23,1.4288,1.84,1.8552,2.193
12/11/2018,1.0675,1.2375,1.4375,1.837,1.803,2.185
12/12/2018,1.07,1.235,1.4387,1.8375,1.8179,2.184
12/13/2018,1.0563,1.2037,1.4275,1.8399,1.7768,2.16
12/14/2018,1.0525,1.2307,1.41,1.8575,1.8,2.157
12/17/2018,1.0387,1.2095,1.4275,1.86,1.7766,2.135
12/18/2018,0.99,1.2163,1.41,1.864,1.77,2.097
12/19/2018,0.9863,1.22,1.4138,1.844,1.75,2.096
12/20/2018,0.948,1.212,1.423,1.901,1.747,2.098
12/21/2018,0.9088,1.2013,1.42,1.923,1.738,2.073
12/24/2018,0.9088,1.19,1.41,1.913,1.837,2.06
12/25/2018,0.9088,1.164,1.3975,1.9387,1.8528,2.055
12/26/2018,0.9088,1.1538,1.384,1.95,1.903,2.009
12/27/2018,0.9,1.1225,1.3775,1.981,1.921,2.009
12/28/2018,0.8738,1.095,1.3525,1.937,1.906,1.994
12/31/2018,0.873,1.095,1.3325,1.918,1.914,1.983
1/1/2019,0.87,1.095,1.3325,1.855,1.8856,1.99
1/2/2019,0.8113,1.095,1.3325,1.8537,1.8723,2.011
1/3/2019,0.815,1.09,1.3325,1.762,1.8756,1.983
1/4/2019,0.8563,1.0725,1.328,1.777,1.885,1.962
1/7/2019,0.887,1.071,1.315,1.8637,1.8995,1.938
1/8/2019,0.9162,1.0713,1.316,1.896,1.862,1.94
1/9/2019,0.94,1.0431,1.3172,1.898,1.863,1.912
1/10/2019,0.92,1.0375,1.298,1.907,1.8574,1.907
1/11/2019,0.8981,1.0525,1.288,1.905,1.8696,1.985
1/14/2019,0.8793,1.07,1.295,1.906,1.838,1.997
1/15/2019,0.8663,1.1,1.305,1.915,1.8475,2.037
1/16/2019,0.8637,1.1275,1.3362,1.9199,1.9044,2.046
1/17/2019,0.8543,1.1188,1.3537,1.966,1.9443,2.042
1/18/2019,0.8775,1.11,1.3387,1.9549,1.964,2.051
1/21/2019,0.8875,1.0925,1.3325,1.9862,1.96,2.023
1/22/2019,0.8725,1.085,1.3188,1.994,1.945,2.042
1/23/2019,0.87,1.085,1.3138,1.995,1.95,2.042
1/24/2019,0.875,1.08,1.3125,1.997,1.908,2.046
1/25/2019,0.8875,1.095,1.3062,2.003,1.8991,2.063
1/28/2019,0.86,1.1025,1.3238,1.983,1.902,2.0425
1/29/2019,0.8675,1.0831,1.3275,2.016,1.913,2.033
1/30/2019,0.887,1.0825,1.31,2.015,1.944,2.024
1/31/2019,0.8913,1.0825,1.3075,2.0025,1.939,2.007
2/1/2019,0.8825,1.095,1.305,2.009,1.943,2.009
2/4/2019,0.897,1.08,1.3075,1.983,1.944,2.001
2/5/2019,0.8987,1.0787,1.2937,2.003,1.9572,2.003
2/6/2019,0.8975,1.0775,1.29,2.006,1.96,2.05
2/7/2019,0.8763,1.085,1.2875,1.952,1.953,2.098
2/8/2019,0.85,1.0875,1.2938,1.903,1.965,2.115
2/11/2019,0.85,1.0975,1.3,1.92,1.9706,2.113
2/12/2019,0.8613,1.095,1.3025,1.908,1.9965,2.107
2/13/2019,0.8737,1.0925,1.3025,1.852,1.993,2.09
2/14/2019,0.865,1.0625,1.2987,1.8675,2.003,2.068
2/15/2019,0.885,1.0375,1.2713,1.8062,1.988,2.043
2/18/2019,0.9,1.0413,1.2437,1.848,1.981,2.04
2/19/2019,0.9,1.0525,1.2463,1.8349,1.968,2.054
2/20/2019,0.9013,1.0563,1.251,1.871,1.97,2.075
2/21/2019,0.8675,1.0537,1.25,1.875,1.973,2.0675
2/22/2019,0.855,1.07,1.245,1.9124,1.9905,2.067
2/25/2019,0.8863,1.0875,1.255,1.9074,1.968,2.068
2/26/2019,0.8825,1.0775,1.27,1.891,1.992,2.073
2/27/2019,0.8525,1.0825,1.26,1.9,2.009,2.088
2/28/2019,0.8688,1.0625,1.265,1.862,2.008,2.08
3/1/2019,1.01,1.0475,1.2513,1.785,2.025,2.109
3/4/2019,1.0162,1.0712,1.2425,1.76,2.013,2.114
3/5/2019,1.0237,1.065,1.2637,1.7825,2.0341,2.109
3/6/2019,1.0175,1.0513,1.2575,1.726,2.036,2.135
3/7/2019,0.9931,1.0762,1.2487,1.744,1.97,2.142
3/8/2019,0.947,1.1525,1.2762,1.7162,1.927,2.155
3/11/2019,0.9663,1.16,1.3262,1.699,1.919,2.136
3/12/2019,0.975,1.1675,1.3325,1.6537,1.88,2.133
3/13/2019,0.9987,1.161,1.34,1.659,1.911,2.126
3/14/2019,0.98,1.1368,1.334,1.658,1.937,2.12
3/15/2019,0.9575,1.095,1.3056,1.6487,1.977,2.115
3/18/2019,0.95,1.115,1.2675,1.652,1.969,2.122
3/19/2019,0.9575,1.133,1.285,1.6425,1.9679,2.108
3/20/2019,0.9737,1.146,1.3,1.63,1.963,2.127
3/21/2019,0.9688,1.1413,1.3175,1.5899,1.9665,2.143
3/22/2019,0.9025,1.1187,1.3112,1.5699,1.976,2.152
3/25/2019,0.895,1.11,1.2925,1.54,1.965,2.162
3/26/2019,0.8913,1.1087,1.29,1.505,1.998,2.1575
3/27/2019,0.855,1.11,1.2913,1.53,1.991,2.159
3/28/2019,0.8375,1.1025,1.295,1.53,2.037,2.165
3/29/2019,0.8575,1.03,1.2875,1.618,2.0267,2.113
4/1/2019,1.0225,1.0338,1.2187,1.629,2.0262,2.068
4/2/2019,1.0262,1.0225,1.2175,1.5649,2.016,2.068
4/3/2019,1.0288,0.98,1.2037,1.657,2.0217,2.043
4/4/2019,1.019,0.9725,1.1525,1.61,2.02,2.069
4/5/2019,1.02,0.9975,1.1487,1.702,2.032,2.082
4/8/2019,1.0413,1.08,1.173,1.61,2.0348,2.117
4/9/2019,1.025,1.0775,1.23,1.62,2.03,2.113
4/10/2019,1.02,1.0831,1.2275,1.578,2.039,2.115
4/11/2019,1.0275,1.08,1.2275,1.58,2.026,2.11
4/12/2019,1.06,1.0906,1.22,1.569,2.024,2.115
4/15/2019,1.05,1.102,1.2275,1.58,2.0217,2.13
4/16/2019,1.05,1.085,1.2338,1.584,1.989,2.119
4/17/2019,1.0575,1.0762,1.22,1.5949,1.953,2.139
4/18/2019,1.0537,1.075,1.2137,1.626,1.97,2.136
4/19/2019,1.0537,1.0987,1.2113,1.69,1.975,2.164
4/22/2019,1.0537,1.101,1.233,1.695,1.932,2.157
4/23/2019,1.0825,1.1,1.2425,1.671,1.9212,2.155
4/24/2019,1.0663,1.109,1.245,1.675,1.9008,2.15
4/25/2019,1.07,1.1075,1.2546,1.6475,1.939,2.154
4/26/2019,1.0225,1.1075,1.2537,1.63,1.909,2.152
4/29/2019,1.04,1.1075,1.2537,1.625,1.929,2.154
4/30/2019,1.073,1.1288,1.2537,1.6287,1.92,2.165
5/1/2019,1.1162,1.1075,1.2712,1.645,1.928,2.165
5/2/2019,1.075,1.11,1.2525,1.635,1.898,2.173
5/3/2019,1.085,1.0775,1.2538,1.645,1.89,2.173
5/6/2019,1.075,1.095,1.2258,1.6437,1.91,2.16
5/7/2019,1.0575,1.1175,1.2475,1.61,1.877,2.152
5/8/2019,1.0612,1.1363,1.2688,1.6312,1.83,2.12
5/9/2019,1.045,1.105,1.2812,1.66,1.83,2.094
5/10/2019,1.0488,1.1087,1.2575,1.565,1.832,2.104
5/13/2019,1.035,1.0962,1.26,1.551,1.794,2.107
5/14/2019,1.0385,1.0725,1.2487,1.5024,1.811,2.07
5/15/2019,1.045,1.075,1.2275,1.502,1.803,2.061
5/16/2019,1.0575,1.06,1.23,1.45,1.791,2.052
5/17/2019,1.0575,1.0638,1.215,1.4856,1.771,2.085
5/20/2019,1.0704,1.05,1.2179,1.476,1.796,2.053
5/21/2019,1.0737,1.05,1.205,1.4675,1.797,2.067
5/22/2019,1.0575,1.0387,1.1981,1.5112,1.809,2.045
5/23/2019,1.0175,1.045,1.185,1.4537,1.815,2.043
5/24/2019,1.0212,1.04,1.185,1.4249,1.793,2.026
5/27/2019,1.02,1.05,1.18,1.4149,1.775,2.023
5/28/2019,1.0387,1.0568,1.1875,1.389,1.731,2.047
5/29/2019,1.02,1.0537,1.1946,1.389,1.7175,2.016
5/30/2019,1.0275,1.0175,1.195,1.4188,1.683,1.983
5/31/2019,0.9888,1.023,1.1675,1.429,1.657,1.996
6/3/2019,0.9163,1.0225,1.1708,1.3975,1.707,1.998
6/4/2019,0.9138,1.0225,1.1705,1.3775,1.766,1.952
6/5/2019,0.905,1.0063,1.165,1.363,1.8524,1.972
6/6/2019,0.89,1.0175,1.1525,1.446,1.8408,1.959
6/7/2019,0.9082,0.9975,1.1625,1.48,1.81,1.951
6/10/2019,0.9275,0.975,1.146,1.45,1.772,1.938
6/11/2019,0.8975,0.9825,1.133,1.424,1.799,1.959
6/12/2019,0.8775,0.98,1.1362,1.357,1.767,1.965
6/13/2019,0.8765,0.9413,1.1338,1.405,1.768,1.954
6/14/2019,0.855,0.95,1.0925,1.45,1.776,1.946
6/17/2019,0.8625,0.9663,1.09,1.44,1.741,1.935
6/18/2019,0.9275,0.9525,1.1025,1.4999,1.7485,1.92
6/19/2019,0.95,0.9293,1.085,1.531,1.75,1.899
6/20/2019,0.99,0.9275,1.0625,1.5256,1.79,1.874
6/21/2019,1.0012,0.885,1.055,1.518,1.782,1.834
6/24/2019,0.9863,0.8887,1.0088,1.5412,1.811,1.818
6/25/2019,0.9627,0.955,1.015,1.66,1.848,1.849
6/26/2019,0.9692,0.9787,1.0925,1.572,1.88,1.898
6/27/2019,0.9738,1.02,1.1187,1.5387,1.888,1.961
6/28/2019,0.9845,1.0225,1.16,1.57,1.88,1.953
7/1/2019,0.84,1.0025,1.1613,1.619,1.888,1.939
7/2/2019,0.8112,0.9675,1.135,1.565,1.848,1.909
7/3/2019,0.7988,0.9687,1.0925,1.5825,1.86,1.93
7/4/2019,0.8175,0.9663,1.09,1.5474,1.871,1.908
7/5/2019,0.8575,0.9725,1.0875,1.5337,1.863,1.914
7/8/2019,0.8625,0.91,1.095,1.506,1.868,1.913
7/9/2019,0.8525,0.9013,1.0587,1.4674,1.853,1.87
7/10/2019,0.9037,0.8825,1.035,1.419,1.857,1.876
7/11/2019,0.9212,0.8875,1.0175,1.392,1.842,1.872
7/12/2019,0.9312,0.9375,1.0238,1.363,1.841,1.915
7/15/2019,0.9,0.9312,1.072,1.38,1.85,1.9145
7/16/2019,0.89,0.9338,1.063,1.39,1.817,1.938
7/17/2019,0.865,0.97,1.0638,1.369,1.753,1.965
7/18/2019,0.85,0.9856,1.1,1.384,1.745,1.986
7/19/2019,0.875,1.0187,1.1163,1.423,1.677,1.994
7/22/2019,0.88,1.0025,1.1525,1.475,1.69,2.006
7/23/2019,0.8713,0.9913,1.1388,1.468,1.67,2.012
7/24/2019,0.8838,0.97,1.1225,1.4712,1.709,1.97
7/25/2019,0.89,0.9837,1.105,1.464,1.7037,1.982
7/26/2019,0.8913,1.0175,1.1328,1.564,1.657,1.985
7/29/2019,0.88,1.0113,1.165,1.575,1.692,1.987
7/30/2019,0.8737,0.995,1.1575,1.5625,1.623,1.998
7/31/2019,0.8737,1.005,1.1425,1.5525,1.6072,1.979
8/1/2019,0.8188,1.015,1.15,1.5675,1.6098,1.989
8/2/2019,0.7638,1.0312,1.1625,1.5899,1.628,1.97
8/5/2019,0.7437,1.01,1.1925,1.62,1.591,1.964
8/6/2019,0.7425,0.9887,1.1725,1.571,1.612,1.976
8/7/2019,0.715,0.9862,1.155,1.5875,1.6105,1.959
8/8/2019,0.7325,0.9538,1.1525,1.5374,1.601,1.899
8/9/2019,0.7375,0.9,1.1175,1.482,1.5957,1.881
8/12/2019,0.7413,0.882,1.0625,1.5744,1.607,1.828
8/13/2019,0.7705,0.89,1.045,1.617,1.629,1.836
8/14/2019,0.7338,0.8575,1.055,1.6588,1.66,1.842
8/15/2019,0.74,0.8875,1.0275,1.6375,1.601,1.8515
8/16/2019,0.7418,0.8975,1.065,1.65,1.603,1.85
8/19/2019,0.745,0.9025,1.0788,1.666,1.56,1.801
8/20/2019,0.725,0.9112,1.08,1.667,1.573,1.816
8/21/2019,0.7313,0.8687,1.0787,1.655,1.616,1.768
8/22/2019,0.7487,0.8713,1.0425,1.6531,1.614,1.758
8/23/2019,0.7225,0.8735,1.05,1.629,1.651,1.75
8/26/2019,0.72,0.8813,1.06,1.6237,1.659,1.762
8/27/2019,0.695,0.8625,1.067,1.6337,1.663,1.735
8/28/2019,0.6912,0.8675,1.0513,1.59,1.691,1.7475
8/29/2019,0.6875,0.885,1.0562,1.6187,1.737,1.7605
8/30/2019,0.6725,0.865,1.075,1.6562,1.754,1.748
9/2/2019,0.6475,0.865,1.06,1.65,1.73,1.75
9/3/2019,0.62,0.8487,1.06,1.6287,1.691,1.759
9/4/2019,0.66,0.8338,1.0483,1.658,1.703,1.792
9/5/2019,0.7188,0.8375,1.0212,1.64,1.702,1.83
9/6/2019,0.69,0.8175,1.0275,1.623,1.703,1.785
9/9/2019,0.7325,0.785,1.0125,1.5825,1.659,1.772
9/10/2019,0.7275,0.7615,0.995,1.59,1.6705,1.739
9/11/2019,0.72,0.797,0.9775,1.5906,1.647,1.749
9/12/2019,0.7513,0.8525,1.0075,1.6262,1.61,1.788
9/13/2019,0.735,0.8225,1.06,1.6274,1.59,1.779
9/16/2019,0.785,0.8525,1.0325,1.6687,1.58,1.808
9/17/2019,0.765,0.8388,1.0475,1.6575,1.547,1.827
9/18/2019,0.75,0.8363,1.035,1.665,1.52,1.823
9/19/2019,0.755,0.892,1.03,1.668,1.53,1.8455
9/20/2019,0.7475,0.8863,1.0967,1.696,1.5479,1.893
9/23/2019,0.7275,0.91,1.1,1.699,1.52,1.897
9/24/2019,0.7325,0.905,1.115,1.735,1.517,1.88
9/25/2019,0.7125,0.8888,1.1054,1.749,1.5705,1.8395
9/26/2019,0.7125,0.8863,1.0888,1.761,1.612,1.837
9/27/2019,0.7225,0.87,1.08,1.782,1.611,1.832
9/30/2019,0.6925,0.8405,1.06,1.764,1.6115,1.841
10/1/2019,0.6881,0.843,1.0275,1.742,1.63,1.803
10/2/2019,0.6775,0.8175,1.03,1.704,1.6618,1.822
10/3/2019,0.6638,0.81,1.01,1.717,1.6719,1.789
10/4/2019,0.69,0.8125,1.0025,1.76,1.671,1.75
10/7/2019,0.705,0.7912,0.9988,1.727,1.668,1.742
10/8/2019,0.7075,0.7925,0.978,1.685,1.68,1.745
10/9/2019,0.7425,0.79,0.9733,1.733,1.688,1.72
10/10/2019,0.7513,0.7613,0.97,1.773,1.7212,1.7
10/11/2019,0.77,0.7763,0.94,1.784,1.7037,1.721
10/14/2019,0.75,0.7875,0.9525,1.776,1.66,1.734
10/15/2019,0.7713,0.795,0.9575,1.737,1.638,1.699
10/16/2019,0.775,0.8225,0.9638,1.6437,1.599,1.707
10/17/2019,0.7725,0.8375,0.985,1.662,1.663,1.747
10/18/2019,0.7775,0.8663,1,1.668,1.719,1.7875
10/21/2019,0.7731,0.85,1.0275,1.684,1.748,1.772
10/22/2019,0.7625,0.88,1.015,1.6588,1.757,1.786
10/23/2019,0.75,0.8887,1.045,1.643,1.778,1.788
10/24/2019,0.76,0.8913,1.055,1.655,1.8045,1.81
10/25/2019,0.76,0.8937,1.0563,1.638,1.8,1.827
10/28/2019,0.7625,0.8938,1.0588,1.66,1.77,1.84
10/29/2019,0.7613,0.881,1.065,1.631,1.7519,1.84
10/30/2019,0.755,0.866,1.0525,1.575,1.7175,1.8475
10/31/2019,0.7412,0.8725,1.035,1.537,1.714,1.8575
11/1/2019,0.82,0.8788,1.04,1.489,1.71,1.869
11/4/2019,0.8613,0.8947,1.045,1.426,1.7025,1.86
11/5/2019,0.8838,0.8925,1.0613,1.4612,1.68,1.8295
11/6/2019,0.8775,0.8888,1.0575,1.463,1.704,1.8037
11/7/2019,0.9038,0.8763,1.055,1.441,1.702,1.768
11/8/2019,0.89,0.9075,1.0413,1.3937,1.711,1.811
11/11/2019,0.9162,0.9388,1.06,1.367,1.715,1.855
11/12/2019,0.925,0.9563,1.0875,1.383,1.718,1.898
11/13/2019,0.9137,0.9563,1.105,1.4487,1.71,1.909
11/14/2019,0.9125,0.9775,1.1027,1.46,1.684,1.926
11/15/2019,0.9318,0.9697,1.1225,1.4575,1.705,1.9175
11/18/2019,0.9175,0.98,1.1158,1.4862,1.689,1.95
11/19/2019,0.895,0.985,1.125,1.502,1.726,1.93
11/20/2019,0.8913,0.9625,1.1275,1.506,1.7273,1.9025
11/21/2019,0.9025,0.9513,1.105,1.52,1.7763,1.873
11/22/2019,0.9031,0.9638,1.0892,1.499,1.7707,1.86
11/25/2019,0.8913,0.96,1.1,1.519,1.791,1.867
11/26/2019,0.9,0.945,1.0987,1.4931,1.794,1.869
11/27/2019,0.8988,0.9388,1.085,1.525,1.819,1.856
11/28/2019,0.8963,0.9525,1.0788,1.531,1.798,1.869
11/29/2019,0.9088,0.94,1.0875,1.504,1.8195,1.871
12/2/2019,0.9212,0.9237,1.0738,1.429,1.843,1.874
12/3/2019,0.9087,0.9297,1.0525,1.362,1.853,1.871
12/4/2019,0.9493,0.9345,1.055,1.3325,1.868,1.871
12/5/2019,0.9431,0.94,1.0612,1.2787,1.845,1.863
12/6/2019,0.9525,0.9575,1.07,1.183,1.826,1.85
12/9/2019,0.9475,0.97,1.085,1.215,1.82,1.8862
12/10/2019,0.95,0.9575,1.095,1.17,1.764,1.857
12/11/2019,0.935,0.991,1.0827,1.127,1.823,1.89
12/12/2019,0.9475,0.9887,1.1037,1.0485,1.7987,1.897
12/13/2019,0.9525,0.9975,1.1075,0.914,1.786,1.926
12/16/2019,0.955,1.0037,1.1175,0.493,1.844,1.908
12/17/2019,0.9675,1.01,1.12,0.375,1.846,1.9169
12/18/2019,0.9813,1.0025,1.1275,0.407,1.8627,1.918
12/19/2019,0.9915,1.0187,1.1275,0.276,1.85,1.945
12/20/2019,0.9775,1.0225,1.145,0.2,1.824,1.927
12/23/2019,0.9762,1.03,1.1525,-0.084,1.805,1.951
12/24/2019,0.9762,1.04,1.16,-0.276,1.814,1.9737
12/25/2019,0.975,1.0525,1.1662,-0.364,1.806,1.972
12/26/2019,0.9757,1.0613,1.18,-0.314,1.8,1.9858
12/27/2019,0.985,1.053,1.19,-0.296,1.829,1.97
12/30/2019,1.0025,1.0538,1.18,-0.279,1.819,1.956
12/31/2019,1.0038,1.053,1.185,-0.264,1.796,1.954
1/1/2020,1.0038,1.052,1.183,-0.189,1.791,1.956
1/2/2020,1.0038,1.052,1.182,-0.0725,1.7862,1.94
1/3/2020,1.045,1.055,1.182,-0.128,1.77,1.926
1/6/2020,1.0513,1.0687,1.1825,-0.179,1.74,1.93
1/7/2020,1.0425,1.0691,1.2,-0.1975,1.731,1.978
1/8/2020,1.035,1.0691,1.2,-0.186,1.69,1.9525
1/9/2020,1.0299,1.0663,1.2,-0.013,1.624,1.979
1/10/2020,1.0401,1.075,1.1975,0.08,1.67,1.962
1/13/2020,1.0425,1.075,1.2,0.0663,1.651,1.942
1/14/2020,1.0425,1.065,1.1975,0.074,1.664,1.923
1/15/2020,1.0313,1.06,1.1875,0.042,1.649,1.943
1/16/2020,1.0313,1.068,1.183,0.065,1.625,1.937
1/17/2020,1.04,1.0725,1.19,0.062,1.644,1.938
1/20/2020,1.0425,1.0839,1.1975,0.084,1.6704,1.959
1/21/2020,1.0325,1.095,1.2113,0.186,1.673,1.959
1/22/2020,1.015,1.085,1.22,0.137,1.672,1.933
1/23/2020,0.9862,1.08,1.2108,0.0438,1.675,1.935
1/24/2020,0.96,1.085,1.2062,0.027,1.673,1.938
1/27/2020,0.9213,1.085,1.2075,-0.101,1.701,1.94
1/28/2020,0.9388,1.0712,1.21,-0.154,1.711,1.92
1/29/2020,0.9363,1.0662,1.1912,-0.079,1.697,1.9
1/30/2020,0.9163,1.0439,1.1875,-0.089,1.695,1.891
1/31/2020,0.9016,1.0275,1.1688,-0.051,1.686,1.873
2/3/2020,0.8825,0.9913,1.16,-0.038,1.682,1.815
2/4/2020,0.895,1.01,1.1275,-0.012,1.666,1.842
2/5/2020,0.9075,1.0037,1.14,0.0075,1.64,1.826
2/6/2020,0.905,0.9825,1.1325,-0.025,1.598,1.847
2/7/2020,0.895,0.9798,1.12,-0.0344,1.541,1.83
2/10/2020,0.8741,0.97,1.1179,-0.098,1.533,1.803
2/11/2020,0.8588,0.985,1.115,0.0488,1.486,1.831
2/12/2020,0.8883,0.9975,1.125,0.024,1.42,1.846
2/13/2020,0.9013,0.9962,1.1413,0.035,1.417,1.852
2/14/2020,0.905,0.9837,1.1412,0.0887,1.396,1.845
2/17/2020,0.9,0.9638,1.1225,0.105,1.42,1.848
2/18/2020,0.8888,0.9525,1.1025,0.111,1.331,1.8489
2/19/2020,0.905,0.9725,1.0875,0.107,1.178,1.864
2/20/2020,0.915,0.981,1.1012,0.1212,0.87,1.863
2/21/2020,0.88,0.985,1.1075,0.134,0.871,1.8655
2/24/2020,0.8362,0.9813,1.11,0.2112,0.834,1.851
2/25/2020,0.8238,0.972,1.105,0.3025,0.66,1.843
2/26/2020,0.8125,0.975,1.0938,0.276,0.656,1.823
2/27/2020,0.755,0.9775,1.0904,0.4038,0.353,1.807
2/28/2020,0.6828,0.955,1.085,0.411,0.312,1.797
3/2/2020,0.6525,0.925,1.0725,0.2925,0.2388,1.758
3/3/2020,0.6975,0.9075,1.055,0.44,0.2799,1.7045
3/4/2020,0.6696,0.9092,1.0404,0.49,0.377,1.716
3/5/2020,0.595,0.8648,1.0437,0.558,0.423,1.685
