Date,SFR1 ,SFR2 ,SFR3 ,SFR4 ,SFR5 ,SFR6 ,SFR7 ,SFR8 ,SFR9 ,SFR10 ,SFR11 ,SFR12 ,SFR13 ,SFR14 ,SFR15 ,SFR16 ,SFR17 ,SFR18 
1/23/2023,95.535,95.14,95.08,95.24,95.58,96.11,96.595,96.89,97.04,97.115,97.155,97.18,97.19,97.18,97.155,97.135,97.11,97.08
1/24/2023,95.5375,95.15,95.095,95.255,95.6,96.14,96.63,96.935,97.095,97.17,97.215,97.24,97.25,97.24,97.22,97.2,97.18,97.15
1/25/2023,95.54,95.17,95.14,95.315,95.655,96.175,96.645,96.94,97.09,97.165,97.21,97.235,97.245,97.24,97.22,97.2,97.18,97.155
1/26/2023,95.54,95.16,95.115,95.285,95.62,96.125,96.585,96.875,97.025,97.11,97.16,97.185,97.2,97.195,97.175,97.155,97.135,97.11
1/27/2023,95.5425,95.16,95.11,95.265,95.59,96.08,96.525,96.82,96.98,97.07,97.12,97.145,97.155,97.145,97.125,97.105,97.085,97.06
1/30/2023,95.545,95.15,95.08,95.225,95.535,95.995,96.425,96.72,96.885,96.985,97.04,97.07,97.085,97.08,97.065,97.045,97.03,97.01
1/31/2023,95.5475,95.165,95.105,95.26,95.585,96.06,96.505,96.81,96.98,97.075,97.125,97.15,97.16,97.15,97.13,97.105,97.085,97.06
2/1/2023,95.55,95.17,95.125,95.315,95.68,96.19,96.65,96.96,97.135,97.23,97.28,97.31,97.315,97.3,97.275,97.25,97.225,97.195
2/2/2023,95.55,95.18,95.14,95.33,95.7,96.22,96.69,96.995,97.15,97.235,97.28,97.305,97.31,97.29,97.265,97.24,97.215,97.185
2/3/2023,95.55,95.12,94.99,95.115,95.445,95.955,96.43,96.755,96.925,97.025,97.075,97.105,97.12,97.11,97.095,97.08,97.06,97.04
2/6/2023,95.55,95.09,94.88,94.96,95.27,95.76,96.225,96.55,96.73,96.845,96.92,96.97,96.995,96.995,96.98,96.97,96.96,96.945
2/7/2023,95.5525,95.08,94.845,94.935,95.24,95.72,96.19,96.525,96.705,96.825,96.9,96.945,96.97,96.975,96.96,96.945,96.935,96.915
2/8/2023,95.555,95.075,94.85,94.94,95.245,95.725,96.21,96.555,96.74,96.855,96.93,96.98,97.005,97.005,96.99,96.975,96.965,96.945
2/9/2023,95.555,95.07,94.835,94.9,95.185,95.64,96.1,96.44,96.63,96.75,96.835,96.895,96.93,96.94,96.935,96.925,96.92,96.905
2/10/2023,95.555,95.07,94.82,94.87,95.14,95.595,96.07,96.425,96.62,96.735,96.805,96.855,96.885,96.895,96.885,96.875,96.865,96.85
2/13/2023,95.555,95.065,94.795,94.85,95.125,95.58,96.05,96.395,96.585,96.7,96.78,96.84,96.875,96.89,96.885,96.88,96.875,96.86
2/14/2023,95.555,95.0525,94.725,94.74,94.965,95.385,95.845,96.205,96.415,96.55,96.65,96.73,96.785,96.815,96.825,96.835,96.835,96.83
2/15/2023,95.555,95.06,94.765,94.78,94.985,95.36,95.79,96.14,96.35,96.49,96.59,96.67,96.73,96.765,96.78,96.79,96.79,96.785
2/16/2023,95.555,95.06,94.78,94.8,95.02,95.415,95.85,96.175,96.37,96.495,96.585,96.655,96.71,96.74,96.75,96.76,96.76,96.755
2/17/2023,95.555,95.03,94.72,94.74,94.98,95.42,95.89,96.225,96.42,96.54,96.63,96.695,96.74,96.765,96.775,96.78,96.78,96.775
2/21/2023,95.555,95.005,94.655,94.65,94.865,95.28,95.74,96.08,96.285,96.405,96.485,96.545,96.59,96.61,96.62,96.625,96.625,96.62
2/22/2023,95.5525,94.9875,94.64,94.645,94.86,95.27,95.73,96.095,96.325,96.445,96.52,96.57,96.605,96.625,96.635,96.64,96.64,96.64
2/23/2023,95.555,94.99,94.665,94.665,94.865,95.255,95.72,96.115,96.375,96.505,96.57,96.615,96.65,96.67,96.68,96.69,96.695,96.7
2/24/2023,95.5525,95,94.63,94.595,94.745,95.08,95.51,95.9,96.17,96.32,96.41,96.475,96.53,96.565,96.59,96.61,96.625,96.64
2/27/2023,95.5525,95.0025,94.63,94.595,94.745,95.075,95.505,95.915,96.205,96.37,96.465,96.535,96.595,96.635,96.66,96.68,96.695,96.705
2/28/2023,95.5525,95.005,94.625,94.595,94.75,95.07,95.485,95.885,96.18,96.36,96.465,96.54,96.6,96.64,96.665,96.685,96.7,96.71
3/1/2023,95.5525,94.99,94.585,94.535,94.67,94.965,95.365,95.76,96.055,96.24,96.345,96.425,96.485,96.53,96.56,96.585,96.605,96.62
3/2/2023,95.555,94.99,94.595,94.55,94.69,94.965,95.33,95.69,95.965,96.15,96.26,96.335,96.395,96.435,96.465,96.485,96.5,96.515
3/3/2023,95.555,94.9875,94.595,94.565,94.715,95.01,95.405,95.79,96.075,96.25,96.35,96.42,96.48,96.52,96.55,96.575,96.595,96.61
3/6/2023,95.5525,94.975,94.57,94.535,94.68,94.99,95.39,95.78,96.07,96.25,96.35,96.425,96.49,96.53,96.56,96.585,96.605,96.615
3/7/2023,95.5525,94.865,94.4,94.355,94.51,94.85,95.285,95.695,96,96.195,96.315,96.41,96.49,96.55,96.59,96.625,96.65,96.67
3/8/2023,95.5525,94.8325,94.355,94.305,94.465,94.805,95.265,95.69,96.01,96.21,96.325,96.41,96.485,96.54,96.58,96.615,96.64,96.665
3/9/2023,95.555,94.86,94.435,94.43,94.635,95.01,95.485,95.915,96.22,96.395,96.485,96.55,96.6,96.63,96.65,96.665,96.675,96.685
3/10/2023,95.555,94.96,94.715,94.875,95.16,95.55,95.96,96.285,96.495,96.61,96.68,96.735,96.785,96.82,96.85,96.87,96.88,96.89
3/13/2023,95.555,95.2675,95.58,95.885,96.09,96.325,96.515,96.65,96.695,96.705,96.72,96.75,96.82,96.845,96.86,96.87,96.89,96.9
3/14/2023,95.5525,95.16,95.335,95.635,95.835,96.075,96.265,96.44,96.535,96.575,96.585,96.615,96.68,96.715,96.745,96.765,96.805,96.83
3/15/2023,95.2275,95.615,95.985,96.13,96.31,96.46,96.605,96.69,96.71,96.705,96.725,96.775,96.8,96.825,96.845,96.89,96.92,96.925
3/16/2023,95.155,95.29,95.615,95.835,96.13,96.375,96.545,96.625,96.645,96.645,96.66,96.695,96.71,96.725,96.745,96.785,96.815,96.825
3/17/2023,95.235,95.62,95.96,96.165,96.43,96.695,96.885,96.955,96.97,96.94,96.93,96.95,96.945,96.95,96.96,96.99,97.01,97.015
3/20/2023,95.18,95.51,95.83,96.055,96.355,96.625,96.8,96.86,96.875,96.865,96.85,96.86,96.855,96.855,96.855,96.875,96.885,96.89
3/21/2023,95.135,95.175,95.4,95.65,95.995,96.33,96.58,96.695,96.745,96.76,96.755,96.77,96.77,96.775,96.78,96.8,96.81,96.81
3/22/2023,95.12,95.24,95.505,95.83,96.245,96.61,96.85,96.945,96.98,96.98,96.97,96.97,96.955,96.95,96.94,96.945,96.935,96.915
3/23/2023,95.16,95.395,95.76,96.105,96.5,96.825,97.035,97.115,97.145,97.145,97.135,97.13,97.11,97.095,97.075,97.065,97.05,97.025
3/24/2023,95.18,95.39,95.785,96.135,96.525,96.84,97.055,97.135,97.155,97.15,97.14,97.135,97.115,97.105,97.09,97.085,97.07,97.045
3/27/2023,95.125,95.205,95.545,95.87,96.255,96.58,96.82,96.94,96.99,97.005,97,97.005,96.99,96.98,96.965,96.955,96.935,96.91
3/28/2023,95.14,95.21,95.485,95.765,96.135,96.46,96.71,96.845,96.91,96.935,96.945,96.955,96.94,96.935,96.92,96.915,96.9,96.88
3/29/2023,95.1425,95.18,95.44,95.715,96.08,96.41,96.67,96.815,96.885,96.92,96.94,96.955,96.95,96.945,96.93,96.93,96.915,96.895
3/30/2023,95.135,95.145,95.4,95.68,96.045,96.375,96.645,96.805,96.895,96.945,96.975,97,97,96.995,96.98,96.98,96.965,96.94
3/31/2023,95.1275,95.125,95.395,95.7,96.095,96.435,96.71,96.875,96.965,97.01,97.04,97.065,97.07,97.065,97.05,97.045,97.03,97.005
4/3/2023,95.11,95.07,95.38,95.74,96.18,96.565,96.86,97.02,97.1,97.125,97.14,97.155,97.145,97.135,97.115,97.105,97.09,97.06
4/4/2023,95.125,95.19,95.55,95.93,96.385,96.77,97.04,97.18,97.245,97.27,97.28,97.285,97.27,97.255,97.23,97.215,97.185,97.155
4/5/2023,95.13,95.225,95.635,96.02,96.475,96.85,97.12,97.255,97.31,97.315,97.31,97.305,97.285,97.265,97.24,97.225,97.195,97.17
4/6/2023,95.13,95.18,95.54,95.905,96.36,96.765,97.05,97.205,97.275,97.295,97.305,97.315,97.295,97.28,97.255,97.24,97.215,97.19
4/7/2023,95.1,95.055,95.35,95.71,96.175,96.58,96.875,97.04,97.12,97.155,97.175,97.195,97.185,97.175,97.16,97.15,97.13,97.105
4/10/2023,95.09,95.02,95.305,95.675,96.14,96.545,96.84,97.005,97.08,97.11,97.13,97.145,97.14,97.135,97.12,97.11,97.09,97.065
4/11/2023,95.0875,95.025,95.305,95.665,96.11,96.485,96.77,96.93,97.01,97.05,97.08,97.105,97.11,97.11,97.1,97.095,97.08,97.06
4/12/2023,95.0875,95.055,95.375,95.74,96.195,96.595,96.9,97.065,97.135,97.155,97.17,97.19,97.185,97.175,97.16,97.145,97.115,97.09
4/13/2023,95.0925,95.07,95.375,95.74,96.19,96.59,96.885,97.04,97.105,97.125,97.14,97.15,97.14,97.13,97.105,97.085,97.055,97.03
4/14/2023,95.0775,94.965,95.225,95.59,96.045,96.445,96.745,96.91,96.985,97.01,97.03,97.05,97.04,97.03,97.01,97,96.975,96.955
4/17/2023,95.0675,94.92,95.16,95.51,95.945,96.325,96.62,96.795,96.875,96.915,96.94,96.965,96.96,96.96,96.945,96.935,96.91,96.89
4/18/2023,95.065,94.915,95.135,95.48,95.92,96.31,96.615,96.8,96.89,96.935,96.965,96.99,96.985,96.98,96.965,96.955,96.93,96.91
4/19/2023,95.0625,94.885,95.085,95.41,95.835,96.22,96.525,96.72,96.825,96.885,96.925,96.96,96.965,96.96,96.95,96.94,96.915,96.895
4/20/2023,95.0675,94.915,95.145,95.505,95.965,96.37,96.67,96.85,96.945,96.995,97.025,97.045,97.04,97.035,97.015,97,96.975,96.955
4/21/2023,95.065,94.905,95.12,95.48,95.945,96.355,96.665,96.845,96.935,96.98,97.005,97.02,97.01,97,96.975,96.96,96.935,96.91
4/24/2023,95.0625,94.905,95.145,95.525,96,96.42,96.73,96.905,96.995,97.04,97.065,97.08,97.075,97.065,97.045,97.03,97.005,96.98
4/25/2023,95.085,95,95.315,95.745,96.255,96.695,97,97.16,97.23,97.25,97.255,97.25,97.23,97.205,97.17,97.145,97.11,97.08
4/26/2023,95.0875,94.985,95.3,95.735,96.235,96.66,96.945,97.095,97.165,97.195,97.205,97.21,97.19,97.165,97.13,97.105,97.07,97.035
4/27/2023,95.07,94.9,95.14,95.54,96.035,96.465,96.765,96.93,97.015,97.055,97.075,97.085,97.07,97.05,97.025,97.005,96.975,96.94
4/28/2023,95.0725,94.915,95.155,95.55,96.05,96.495,96.81,96.99,97.08,97.12,97.14,97.15,97.135,97.115,97.09,97.07,97.04,97.005
5/1/2023,95.0625,94.875,95.095,95.465,95.955,96.4,96.72,96.9,96.995,97.035,97.05,97.055,97.035,97.015,96.98,96.95,96.915,96.885
5/2/2023,95.0725,94.985,95.255,95.65,96.15,96.6,96.915,97.095,97.18,97.21,97.225,97.225,97.2,97.175,97.135,97.105,97.07,97.03
5/3/2023,95.0625,94.935,95.245,95.69,96.225,96.68,96.99,97.16,97.24,97.265,97.27,97.265,97.24,97.21,97.17,97.14,97.1,97.06
5/4/2023,95.07,95.04,95.475,95.975,96.535,96.96,97.22,97.345,97.395,97.39,97.38,97.365,97.33,97.295,97.245,97.205,97.155,97.105
5/5/2023,95.065,94.96,95.31,95.765,96.295,96.72,96.99,97.14,97.21,97.225,97.23,97.225,97.2,97.175,97.135,97.1,97.055,97.01
5/8/2023,95.06,94.93,95.24,95.67,96.19,96.625,96.91,97.065,97.14,97.16,97.165,97.165,97.145,97.12,97.085,97.055,97.01,96.96
5/9/2023,95.06,94.915,95.225,95.66,96.185,96.63,96.925,97.085,97.155,97.17,97.175,97.175,97.155,97.135,97.1,97.07,97.025,96.98
5/10/2023,95.06,94.965,95.32,95.795,96.34,96.79,97.08,97.23,97.295,97.3,97.295,97.285,97.26,97.235,97.2,97.16,97.115,97.065
5/11/2023,95.0575,94.945,95.305,95.775,96.325,96.78,97.075,97.235,97.31,97.315,97.315,97.315,97.295,97.27,97.235,97.2,97.155,97.11
5/12/2023,95.0575,94.925,95.225,95.675,96.21,96.655,96.95,97.115,97.195,97.21,97.215,97.22,97.205,97.185,97.155,97.125,97.085,97.04
5/15/2023,95.0575,94.9075,95.21,95.665,96.205,96.655,96.95,97.12,97.205,97.22,97.22,97.22,97.205,97.18,97.145,97.11,97.065,97.015
5/16/2023,95.0575,94.895,95.15,95.58,96.115,96.58,96.895,97.08,97.17,97.185,97.185,97.18,97.16,97.135,97.1,97.065,97.02,96.97
5/17/2023,95.055,94.865,95.115,95.52,96.025,96.47,96.795,96.995,97.095,97.12,97.12,97.12,97.105,97.08,97.05,97.02,96.975,96.93
5/18/2023,95.0525,94.81,95.02,95.395,95.87,96.3,96.615,96.825,96.94,96.98,96.995,97.005,97,96.985,96.96,96.935,96.895,96.85
5/19/2023,95.055,94.8425,95.04,95.4,95.855,96.265,96.565,96.765,96.875,96.905,96.915,96.925,96.92,96.91,96.89,96.865,96.835,96.795
5/22/2023,95.05,94.8025,94.985,95.345,95.81,96.235,96.545,96.75,96.86,96.89,96.895,96.895,96.89,96.88,96.86,96.84,96.81,96.775
5/23/2023,95.0475,94.785,94.96,95.315,95.785,96.225,96.55,96.77,96.89,96.925,96.92,96.915,96.91,96.9,96.885,96.865,96.84,96.815
5/24/2023,95.045,94.7375,94.885,95.23,95.705,96.16,96.505,96.75,96.89,96.935,96.925,96.91,96.895,96.88,96.86,96.85,96.835,96.815
5/25/2023,95.0425,94.6825,94.785,95.08,95.51,95.945,96.305,96.57,96.725,96.785,96.785,96.78,96.77,96.76,96.74,96.73,96.715,96.7
5/26/2023,95.045,94.6725,94.755,95.015,95.41,95.825,96.19,96.47,96.635,96.7,96.71,96.715,96.71,96.705,96.695,96.69,96.68,96.675
5/30/2023,95.0475,94.6625,94.775,95.085,95.525,95.985,96.38,96.66,96.82,96.88,96.89,96.89,96.885,96.875,96.855,96.84,96.825,96.805
5/31/2023,95.05,94.72,94.83,95.155,95.62,96.095,96.485,96.755,96.905,96.96,96.975,96.98,96.975,96.96,96.945,96.925,96.9,96.875
6/1/2023,95.05,94.7575,94.875,95.21,95.695,96.175,96.56,96.82,96.955,97.005,97.015,97.02,97.015,97,96.98,96.955,96.93,96.9
6/2/2023,95.0475,94.7225,94.77,95.045,95.485,95.945,96.33,96.605,96.76,96.825,96.85,96.865,96.865,96.86,96.845,96.83,96.805,96.785
6/5/2023,95.05,94.7325,94.785,95.08,95.535,96.005,96.385,96.645,96.79,96.855,96.875,96.89,96.89,96.885,96.875,96.86,96.84,96.815
6/6/2023,95.05,94.745,94.785,95.045,95.465,95.915,96.29,96.565,96.73,96.815,96.85,96.875,96.885,96.885,96.88,96.865,96.85,96.825
6/7/2023,95.05,94.745,94.78,95.015,95.405,95.835,96.215,96.495,96.67,96.755,96.785,96.805,96.81,96.805,96.795,96.78,96.76,96.735
6/8/2023,95.0525,94.745,94.795,95.035,95.425,95.86,96.245,96.53,96.71,96.805,96.845,96.875,96.885,96.885,96.875,96.86,96.84,96.815
6/9/2023,95.05,94.7375,94.76,94.965,95.315,95.73,96.12,96.42,96.615,96.715,96.765,96.805,96.825,96.83,96.83,96.82,96.805,96.785
6/12/2023,95.05,94.73,94.735,94.955,95.325,95.76,96.16,96.45,96.635,96.725,96.77,96.81,96.835,96.845,96.84,96.83,96.815,96.795
6/13/2023,95.0525,94.78,94.73,94.865,95.18,95.585,95.98,96.275,96.465,96.565,96.625,96.675,96.71,96.73,96.735,96.73,96.715,96.7
6/14/2023,95.055,94.8,94.7,94.805,95.125,95.56,95.975,96.285,96.48,96.585,96.645,96.7,96.735,96.755,96.765,96.765,96.755,96.74
6/15/2023,95.0575,94.795,94.71,94.845,95.18,95.62,96.035,96.35,96.555,96.67,96.74,96.795,96.83,96.85,96.855,96.85,96.84,96.825
6/16/2023,95.055,94.785,94.69,94.815,95.11,95.525,95.93,96.24,96.44,96.56,96.635,96.7,96.745,96.775,96.79,96.79,96.785,96.775
6/20/2023,95.055,94.7775,94.67,94.805,95.12,95.55,95.965,96.28,96.49,96.61,96.68,96.74,96.785,96.81,96.83,96.84,96.835,96.825
6/21/2023,94.77,94.66,94.79,95.115,95.55,95.975,96.295,96.505,96.625,96.695,96.755,96.79,96.81,96.825,96.835,96.83,96.82,96.8
6/22/2023,94.775,94.645,94.74,95.02,95.415,95.825,96.15,96.375,96.51,96.595,96.66,96.7,96.725,96.745,96.755,96.75,96.74,96.72
6/23/2023,94.7825,94.665,94.785,95.095,95.5,95.905,96.225,96.435,96.56,96.64,96.7,96.74,96.765,96.785,96.795,96.795,96.785,96.765
6/26/2023,94.7825,94.655,94.77,95.08,95.5,95.925,96.265,96.49,96.625,96.7,96.755,96.785,96.805,96.825,96.835,96.835,96.825,96.805
6/27/2023,94.7875,94.635,94.71,94.985,95.38,95.8,96.145,96.38,96.52,96.605,96.67,96.71,96.74,96.77,96.785,96.79,96.785,96.77
6/28/2023,94.79,94.635,94.725,95.03,95.44,95.87,96.22,96.455,96.595,96.675,96.735,96.775,96.805,96.835,96.85,96.855,96.85,96.835
6/29/2023,94.7775,94.58,94.605,94.86,95.245,95.665,96.015,96.245,96.385,96.475,96.545,96.595,96.635,96.665,96.685,96.695,96.695,96.68
6/30/2023,94.78,94.6,94.64,94.885,95.24,95.63,95.975,96.21,96.36,96.46,96.535,96.585,96.63,96.67,96.7,96.715,96.72,96.715
7/3/2023,94.775,94.595,94.62,94.835,95.175,95.555,95.89,96.125,96.275,96.375,96.455,96.515,96.56,96.605,96.64,96.66,96.67,96.67
7/5/2023,94.78,94.605,94.635,94.84,95.155,95.52,95.84,96.07,96.21,96.295,96.365,96.42,96.47,96.51,96.535,96.555,96.565,96.565
7/6/2023,94.775,94.565,94.575,94.77,95.09,95.46,95.775,95.985,96.1,96.17,96.225,96.27,96.31,96.345,96.37,96.39,96.405,96.41
7/7/2023,94.775,94.58,94.615,94.83,95.17,95.54,95.845,96.045,96.145,96.205,96.25,96.285,96.32,96.345,96.36,96.375,96.38,96.375
7/10/2023,94.7725,94.585,94.635,94.885,95.255,95.65,95.96,96.165,96.275,96.335,96.38,96.415,96.44,96.46,96.47,96.475,96.475,96.46
7/11/2023,94.77,94.57,94.595,94.845,95.22,95.62,95.94,96.16,96.28,96.35,96.405,96.45,96.48,96.505,96.52,96.53,96.53,96.515
7/12/2023,94.77,94.61,94.68,94.99,95.415,95.835,96.155,96.37,96.485,96.55,96.605,96.645,96.675,96.69,96.69,96.685,96.675,96.65
7/13/2023,94.7725,94.63,94.745,95.12,95.585,96.03,96.37,96.59,96.705,96.755,96.785,96.805,96.81,96.81,96.8,96.785,96.76,96.725
7/14/2023,94.7675,94.605,94.68,95.01,95.425,95.84,96.165,96.39,96.525,96.6,96.65,96.69,96.715,96.73,96.73,96.73,96.72,96.695
7/17/2023,94.7625,94.6,94.695,95.035,95.44,95.85,96.18,96.415,96.56,96.64,96.695,96.735,96.76,96.775,96.78,96.775,96.765,96.74
7/18/2023,94.7625,94.6,94.68,95.005,95.405,95.82,96.16,96.405,96.555,96.645,96.71,96.755,96.785,96.805,96.81,96.805,96.795,96.77
7/19/2023,94.7625,94.605,94.68,94.995,95.39,95.81,96.155,96.41,96.575,96.675,96.745,96.795,96.83,96.85,96.855,96.855,96.84,96.815
7/20/2023,94.76,94.59,94.64,94.925,95.295,95.7,96.035,96.275,96.425,96.515,96.58,96.63,96.665,96.685,96.69,96.695,96.69,96.665
7/21/2023,94.7625,94.6,94.645,94.91,95.265,95.665,96.01,96.26,96.41,96.505,96.57,96.62,96.655,96.68,96.695,96.7,96.695,96.675
7/24/2023,94.7625,94.585,94.62,94.875,95.22,95.61,95.95,96.195,96.35,96.445,96.52,96.575,96.62,96.65,96.67,96.68,96.675,96.66
7/25/2023,94.7625,94.57,94.59,94.84,95.18,95.555,95.88,96.115,96.265,96.36,96.43,96.49,96.535,96.57,96.59,96.6,96.6,96.585
7/26/2023,94.76,94.575,94.62,94.88,95.24,95.635,95.98,96.23,96.39,96.485,96.56,96.62,96.66,96.69,96.7,96.705,96.695,96.675
7/27/2023,94.76,94.58,94.595,94.785,95.09,95.46,95.795,96.045,96.205,96.3,96.37,96.43,96.475,96.505,96.52,96.525,96.52,96.5
7/28/2023,94.76,94.59,94.62,94.82,95.13,95.5,95.835,96.095,96.26,96.36,96.435,96.495,96.535,96.565,96.575,96.58,96.575,96.555
7/31/2023,94.76,94.59,94.625,94.84,95.16,95.535,95.87,96.13,96.3,96.4,96.47,96.52,96.555,96.58,96.59,96.59,96.58,96.56
8/1/2023,94.76,94.59,94.62,94.83,95.14,95.5,95.82,96.07,96.235,96.325,96.385,96.435,96.47,96.49,96.5,96.5,96.49,96.47
8/2/2023,94.76,94.595,94.64,94.875,95.205,95.57,95.89,96.135,96.3,96.38,96.425,96.455,96.475,96.485,96.485,96.48,96.465,96.44
8/3/2023,94.76,94.59,94.62,94.86,95.195,95.56,95.87,96.1,96.245,96.31,96.34,96.36,96.38,96.385,96.38,96.37,96.35,96.32
8/4/2023,94.7625,94.6,94.655,94.925,95.29,95.68,96,96.24,96.39,96.455,96.49,96.515,96.535,96.54,96.535,96.52,96.5,96.47
8/7/2023,94.7625,94.6,94.655,94.94,95.32,95.73,96.06,96.295,96.44,96.5,96.525,96.545,96.56,96.565,96.555,96.535,96.51,96.475
8/8/2023,94.7625,94.6,94.65,94.925,95.31,95.73,96.07,96.315,96.465,96.53,96.565,96.595,96.61,96.615,96.61,96.595,96.57,96.535
8/9/2023,94.7625,94.6,94.645,94.9,95.27,95.68,96.02,96.265,96.42,96.495,96.535,96.57,96.59,96.605,96.605,96.595,96.575,96.545
8/10/2023,94.7625,94.61,94.645,94.89,95.245,95.64,95.97,96.205,96.35,96.42,96.455,96.48,96.495,96.505,96.5,96.49,96.47,96.44
8/11/2023,94.76,94.595,94.615,94.84,95.175,95.545,95.855,96.075,96.215,96.28,96.315,96.34,96.36,96.375,96.375,96.365,96.345,96.32
8/14/2023,94.76,94.5875,94.585,94.775,95.085,95.45,95.765,95.995,96.14,96.215,96.255,96.29,96.32,96.34,96.35,96.35,96.34,96.32
8/15/2023,94.7625,94.59,94.605,94.79,95.095,95.455,95.765,95.985,96.125,96.19,96.22,96.245,96.27,96.29,96.295,96.295,96.28,96.265
8/16/2023,94.76,94.585,94.585,94.77,95.065,95.42,95.73,95.95,96.09,96.155,96.19,96.215,96.235,96.25,96.255,96.255,96.245,96.23
8/17/2023,94.7625,94.5875,94.605,94.795,95.095,95.44,95.735,95.94,96.06,96.11,96.13,96.145,96.16,96.17,96.17,96.165,96.155,96.14
8/18/2023,94.7625,94.6,94.62,94.815,95.115,95.465,95.765,95.98,96.11,96.17,96.195,96.215,96.235,96.245,96.245,96.24,96.23,96.215
8/21/2023,94.76,94.585,94.585,94.765,95.055,95.4,95.695,95.905,96.03,96.085,96.11,96.13,96.145,96.15,96.145,96.14,96.13,96.115
8/22/2023,94.76,94.5775,94.565,94.73,95.005,95.34,95.64,95.855,95.99,96.05,96.08,96.105,96.13,96.14,96.145,96.145,96.14,96.125
8/23/2023,94.7625,94.5875,94.595,94.795,95.1,95.46,95.77,95.985,96.12,96.185,96.22,96.245,96.265,96.28,96.285,96.285,96.28,96.27
8/24/2023,94.76,94.565,94.555,94.715,95,95.355,95.685,95.93,96.085,96.16,96.19,96.215,96.24,96.255,96.26,96.26,96.26,96.25
8/25/2023,94.76,94.545,94.51,94.645,94.925,95.295,95.645,95.91,96.075,96.16,96.195,96.215,96.235,96.25,96.255,96.255,96.255,96.25
8/28/2023,94.76,94.54,94.505,94.64,94.915,95.28,95.645,95.935,96.115,96.205,96.24,96.26,96.28,96.295,96.305,96.305,96.305,96.3
8/29/2023,94.7625,94.5675,94.565,94.75,95.055,95.435,95.795,96.075,96.245,96.33,96.365,96.385,96.4,96.415,96.42,96.415,96.405,96.39
8/30/2023,94.7625,94.5775,94.575,94.77,95.08,95.455,95.805,96.08,96.255,96.34,96.375,96.4,96.42,96.43,96.435,96.43,96.42,96.4
8/31/2023,94.7625,94.5875,94.6,94.8,95.115,95.485,95.83,96.1,96.275,96.365,96.405,96.43,96.45,96.46,96.465,96.46,96.45,96.43
9/1/2023,94.7625,94.595,94.605,94.795,95.105,95.475,95.815,96.085,96.25,96.33,96.36,96.375,96.39,96.4,96.4,96.385,96.37,96.35
9/5/2023,94.76,94.58,94.555,94.7,94.975,95.33,95.675,95.955,96.135,96.225,96.27,96.3,96.32,96.33,96.33,96.32,96.305,96.28
9/6/2023,94.76,94.58,94.545,94.675,94.925,95.255,95.59,95.865,96.04,96.135,96.18,96.21,96.235,96.25,96.26,96.255,96.245,96.235
9/7/2023,94.7625,94.5825,94.555,94.715,94.995,95.35,95.695,95.97,96.14,96.22,96.25,96.265,96.28,96.29,96.295,96.285,96.27,96.255
9/8/2023,94.7625,94.585,94.555,94.695,94.955,95.295,95.635,95.915,96.095,96.185,96.225,96.25,96.265,96.28,96.285,96.285,96.275,96.26
9/11/2023,94.76,94.58,94.54,94.685,94.945,95.285,95.625,95.9,96.08,96.17,96.21,96.235,96.25,96.265,96.27,96.265,96.25,96.235
9/12/2023,94.7625,94.5825,94.545,94.68,94.925,95.255,95.59,95.87,96.055,96.15,96.195,96.225,96.245,96.265,96.275,96.275,96.27,96.255
9/13/2023,94.7625,94.59,94.545,94.68,94.935,95.275,95.615,95.895,96.08,96.18,96.225,96.255,96.275,96.295,96.305,96.305,96.295,96.28
9/14/2023,94.7625,94.6,94.55,94.675,94.91,95.23,95.565,95.85,96.04,96.145,96.195,96.225,96.25,96.27,96.28,96.275,96.265,96.25
9/15/2023,94.7625,94.6075,94.55,94.65,94.87,95.185,95.52,95.805,96,96.105,96.155,96.19,96.215,96.235,96.245,96.24,96.23,96.215
9/18/2023,94.76,94.605,94.535,94.635,94.85,95.145,95.475,95.765,95.97,96.085,96.145,96.185,96.21,96.23,96.245,96.245,96.24,96.225
9/19/2023,94.76,94.6075,94.53,94.61,94.8,95.07,95.39,95.675,95.88,95.995,96.06,96.105,96.135,96.16,96.18,96.19,96.185,96.175
9/20/2023,94.61,94.52,94.585,94.76,95.04,95.38,95.68,95.895,96.015,96.08,96.125,96.16,96.185,96.205,96.21,96.205,96.195,96.18
9/21/2023,94.6125,94.52,94.595,94.765,95.02,95.32,95.595,95.795,95.915,95.98,96.01,96.035,96.055,96.065,96.065,96.055,96.04,96.02
9/22/2023,94.6225,94.53,94.61,94.78,95.04,95.355,95.64,95.845,95.97,96.035,96.07,96.09,96.11,96.12,96.12,96.11,96.09,96.065
9/25/2023,94.625,94.53,94.61,94.78,95.035,95.34,95.625,95.825,95.945,96,96.025,96.04,96.05,96.05,96.04,96.02,95.995,95.96
9/26/2023,94.6275,94.54,94.61,94.79,95.05,95.35,95.63,95.83,95.945,96,96.025,96.04,96.045,96.045,96.035,96.015,95.985,95.95
9/27/2023,94.6225,94.515,94.565,94.74,94.99,95.285,95.555,95.75,95.865,95.92,95.945,95.96,95.965,95.965,95.955,95.935,95.905,95.875
9/28/2023,94.625,94.545,94.62,94.805,95.07,95.385,95.66,95.84,95.94,95.985,96,96.005,96.005,96,95.98,95.955,95.925,95.885
