Date,ED1 ,ED2 ,ED3 ,ED4 ,ED5 ,ED6 ,ED7 ,ED8 ,ED9 ,ED10 ,ED11 ,ED12 ,ED13 ,ED14 ,ED15 ,ED16 ,ED17 ,ED18 
8/24/2021,99.87,99.805,99.835,99.795,99.7,99.545,99.44,99.31,99.1,98.99,98.895,98.81,98.735,98.655,98.605,98.555,98.505,98.445
8/25/2021,99.87,99.805,99.84,99.8,99.7,99.54,99.43,99.29,99.07,98.95,98.85,98.755,98.675,98.595,98.545,98.49,98.44,98.38
8/26/2021,99.8725,99.805,99.84,99.8,99.7,99.535,99.425,99.285,99.065,98.945,98.84,98.745,98.665,98.585,98.535,98.48,98.43,98.37
8/27/2021,99.8775,99.815,99.855,99.815,99.725,99.57,99.46,99.32,99.105,98.99,98.89,98.795,98.715,98.635,98.58,98.525,98.475,98.41
8/30/2021,99.8775,99.82,99.855,99.815,99.73,99.58,99.48,99.355,99.145,99.03,98.935,98.845,98.765,98.68,98.63,98.57,98.515,98.45
8/31/2021,99.88,99.825,99.855,99.815,99.725,99.58,99.485,99.36,99.15,99.035,98.935,98.845,98.76,98.675,98.62,98.56,98.505,98.435
9/1/2021,99.88,99.825,99.855,99.815,99.725,99.575,99.48,99.35,99.14,99.025,98.925,98.835,98.755,98.67,98.615,98.555,98.5,98.435
9/2/2021,99.88,99.825,99.855,99.815,99.725,99.58,99.485,99.36,99.15,99.035,98.935,98.845,98.765,98.68,98.625,98.565,98.51,98.445
9/3/2021,99.8825,99.825,99.855,99.815,99.73,99.59,99.495,99.37,99.155,99.035,98.93,98.835,98.745,98.655,98.6,98.54,98.48,98.41
9/7/2021,99.88,99.82,99.85,99.81,99.72,99.57,99.47,99.335,99.115,98.99,98.88,98.78,98.69,98.605,98.545,98.485,98.425,98.355
9/8/2021,99.88,99.82,99.85,99.81,99.72,99.57,99.47,99.335,99.12,99,98.89,98.79,98.705,98.62,98.565,98.51,98.455,98.39
9/9/2021,99.88,99.82,99.85,99.81,99.725,99.575,99.475,99.345,99.13,99.015,98.91,98.815,98.73,98.65,98.6,98.545,98.49,98.425
9/10/2021,99.8825,99.825,99.855,99.81,99.72,99.565,99.465,99.33,99.115,98.99,98.88,98.775,98.69,98.605,98.55,98.49,98.435,98.37
9/13/2021,99.884,99.825,99.855,99.81,99.72,99.57,99.47,99.335,99.12,99,98.89,98.79,98.7,98.615,98.565,98.505,98.45,98.385
9/14/2021,99.825,99.855,99.815,99.73,99.58,99.48,99.345,99.13,99.01,98.905,98.805,98.72,98.64,98.595,98.54,98.49,98.43,98.395
9/15/2021,99.82,99.85,99.81,99.725,99.57,99.465,99.33,99.115,98.99,98.88,98.78,98.695,98.615,98.57,98.515,98.46,98.4,98.365
9/16/2021,99.815,99.85,99.81,99.72,99.56,99.45,99.305,99.08,98.955,98.84,98.735,98.64,98.555,98.505,98.455,98.405,98.345,98.305
9/17/2021,99.815,99.85,99.81,99.72,99.555,99.435,99.29,99.055,98.92,98.8,98.69,98.595,98.51,98.455,98.4,98.345,98.285,98.245
9/20/2021,99.815,99.85,99.815,99.73,99.57,99.46,99.325,99.1,98.97,98.855,98.75,98.66,98.58,98.525,98.47,98.42,98.36,98.32
9/21/2021,99.815,99.85,99.815,99.725,99.57,99.46,99.325,99.1,98.97,98.85,98.745,98.65,98.57,98.52,98.465,98.415,98.355,98.315
9/22/2021,99.815,99.85,99.805,99.7,99.53,99.41,99.26,99.025,98.89,98.77,98.665,98.575,98.495,98.455,98.415,98.375,98.325,98.295
9/23/2021,99.81,99.845,99.8,99.685,99.5,99.37,99.21,98.975,98.84,98.715,98.605,98.515,98.435,98.385,98.34,98.295,98.24,98.21
9/24/2021,99.815,99.845,99.795,99.67,99.48,99.345,99.19,98.96,98.825,98.7,98.59,98.495,98.41,98.355,98.3,98.25,98.195,98.16
9/27/2021,99.815,99.845,99.785,99.66,99.475,99.335,99.175,98.945,98.81,98.685,98.57,98.47,98.38,98.32,98.265,98.215,98.155,98.12
9/28/2021,99.82,99.845,99.785,99.665,99.48,99.34,99.175,98.94,98.8,98.67,98.55,98.44,98.345,98.275,98.215,98.16,98.095,98.055
9/29/2021,99.82,99.845,99.785,99.675,99.495,99.36,99.205,98.975,98.84,98.71,98.59,98.48,98.38,98.305,98.235,98.175,98.105,98.06
9/30/2021,99.83,99.855,99.795,99.685,99.505,99.37,99.215,98.99,98.855,98.725,98.605,98.495,98.395,98.32,98.255,98.195,98.125,98.075
10/1/2021,99.825,99.855,99.8,99.695,99.53,99.41,99.265,99.04,98.91,98.79,98.68,98.575,98.475,98.405,98.34,98.28,98.21,98.16
10/4/2021,99.835,99.86,99.805,99.7,99.53,99.41,99.265,99.04,98.91,98.79,98.68,98.575,98.48,98.41,98.345,98.285,98.22,98.175
10/5/2021,99.835,99.855,99.795,99.685,99.51,99.385,99.235,99.005,98.87,98.745,98.635,98.53,98.435,98.365,98.3,98.24,98.17,98.125
10/6/2021,99.83,99.85,99.79,99.675,99.495,99.365,99.21,98.985,98.855,98.73,98.62,98.52,98.425,98.355,98.295,98.24,98.175,98.13
10/7/2021,99.84,99.855,99.79,99.665,99.475,99.34,99.18,98.95,98.815,98.69,98.58,98.475,98.38,98.31,98.245,98.19,98.125,98.08
10/8/2021,99.83,99.845,99.765,99.645,99.45,99.305,99.14,98.905,98.765,98.64,98.53,98.425,98.33,98.26,98.2,98.145,98.08,98.035
10/11/2021,99.83,99.84,99.75,99.62,99.42,99.265,99.09,98.85,98.715,98.595,98.49,98.39,98.295,98.235,98.175,98.12,98.06,98.02
10/12/2021,99.825,99.83,99.74,99.605,99.405,99.245,99.07,98.835,98.705,98.59,98.49,98.4,98.315,98.26,98.205,98.16,98.105,98.07
10/13/2021,99.825,99.815,99.72,99.58,99.37,99.195,99.01,98.775,98.66,98.555,98.47,98.395,98.32,98.275,98.235,98.195,98.15,98.12
10/14/2021,99.83,99.82,99.72,99.58,99.385,99.225,99.05,98.82,98.71,98.61,98.525,98.45,98.375,98.33,98.29,98.25,98.2,98.17
10/15/2021,99.815,99.795,99.68,99.515,99.3,99.125,98.945,98.715,98.61,98.52,98.44,98.37,98.3,98.26,98.22,98.185,98.135,98.11
10/18/2021,99.805,99.79,99.67,99.495,99.265,99.08,98.885,98.65,98.545,98.455,98.385,98.325,98.265,98.235,98.2,98.17,98.13,98.11
10/19/2021,99.805,99.795,99.69,99.53,99.305,99.12,98.925,98.69,98.58,98.485,98.41,98.34,98.27,98.23,98.19,98.15,98.095,98.065
10/20/2021,99.815,99.8,99.695,99.54,99.315,99.135,98.945,98.715,98.605,98.51,98.43,98.355,98.28,98.24,98.195,98.15,98.095,98.06
10/21/2021,99.805,99.78,99.645,99.475,99.235,99.04,98.845,98.62,98.51,98.42,98.345,98.275,98.205,98.17,98.13,98.095,98.045,98.015
10/22/2021,99.81,99.755,99.6,99.425,99.19,99,98.81,98.595,98.5,98.42,98.355,98.29,98.225,98.195,98.165,98.13,98.08,98.055
10/25/2021,99.815,99.78,99.625,99.455,99.23,99.045,98.855,98.64,98.54,98.45,98.375,98.305,98.24,98.205,98.17,98.135,98.085,98.055
10/26/2021,99.805,99.78,99.625,99.445,99.215,99.03,98.84,98.63,98.53,98.445,98.37,98.3,98.235,98.2,98.165,98.13,98.085,98.06
10/27/2021,99.795,99.77,99.595,99.4,99.17,98.985,98.81,98.62,98.545,98.485,98.435,98.385,98.34,98.32,98.295,98.265,98.225,98.2
10/28/2021,99.795,99.755,99.57,99.375,99.15,98.97,98.795,98.61,98.535,98.475,98.425,98.375,98.335,98.315,98.295,98.275,98.235,98.21
10/29/2021,99.795,99.74,99.56,99.36,99.13,98.94,98.765,98.585,98.52,98.47,98.43,98.385,98.35,98.34,98.325,98.305,98.265,98.24
11/1/2021,99.78,99.73,99.535,99.33,99.1,98.91,98.725,98.545,98.48,98.43,98.395,98.35,98.315,98.305,98.295,98.275,98.235,98.21
11/2/2021,99.775,99.75,99.595,99.405,99.18,98.995,98.81,98.63,98.545,98.485,98.435,98.38,98.33,98.31,98.29,98.265,98.22,98.19
11/3/2021,99.79,99.755,99.58,99.38,99.145,98.955,98.76,98.58,98.5,98.44,98.385,98.33,98.28,98.26,98.245,98.225,98.185,98.16
11/4/2021,99.81,99.78,99.625,99.44,99.22,99.05,98.87,98.695,98.605,98.54,98.475,98.41,98.355,98.33,98.31,98.28,98.235,98.205
11/5/2021,99.815,99.795,99.65,99.475,99.265,99.105,98.93,98.765,98.675,98.61,98.555,98.495,98.44,98.415,98.395,98.37,98.325,98.3
11/8/2021,99.805,99.775,99.615,99.425,99.2,99.025,98.835,98.665,98.58,98.52,98.47,98.415,98.365,98.345,98.33,98.305,98.26,98.24
11/9/2021,99.805,99.785,99.645,99.47,99.245,99.07,98.88,98.705,98.625,98.57,98.52,98.47,98.43,98.415,98.4,98.38,98.345,98.325
11/10/2021,99.795,99.755,99.58,99.365,99.105,98.895,98.695,98.52,98.445,98.39,98.345,98.3,98.265,98.255,98.245,98.23,98.195,98.18
11/11/2021,99.79,99.735,99.535,99.31,99.04,98.82,98.615,98.445,98.38,98.335,98.3,98.26,98.23,98.22,98.21,98.195,98.16,98.145
11/12/2021,99.79,99.735,99.54,99.32,99.055,98.835,98.635,98.465,98.39,98.34,98.3,98.26,98.235,98.225,98.215,98.2,98.165,98.145
11/15/2021,99.7925,99.745,99.55,99.325,99.06,98.84,98.63,98.455,98.375,98.32,98.28,98.235,98.205,98.195,98.185,98.165,98.13,98.11
11/16/2021,99.7875,99.74,99.555,99.325,99.06,98.84,98.63,98.445,98.355,98.295,98.255,98.21,98.175,98.16,98.15,98.13,98.095,98.075
11/17/2021,99.7925,99.75,99.575,99.35,99.085,98.875,98.665,98.485,98.395,98.335,98.29,98.24,98.205,98.19,98.175,98.155,98.12,98.1
11/18/2021,99.7925,99.755,99.58,99.345,99.085,98.88,98.68,98.505,98.415,98.36,98.32,98.275,98.24,98.225,98.21,98.19,98.155,98.14
11/19/2021,99.785,99.735,99.55,99.32,99.065,98.87,98.675,98.505,98.415,98.36,98.325,98.285,98.255,98.25,98.25,98.24,98.215,98.205
11/22/2021,99.7725,99.705,99.49,99.235,98.96,98.745,98.535,98.36,98.27,98.22,98.185,98.15,98.125,98.125,98.125,98.12,98.1,98.095
11/23/2021,99.765,99.7,99.5,99.265,98.995,98.785,98.565,98.375,98.27,98.205,98.165,98.13,98.105,98.1,98.095,98.085,98.055,98.045
11/24/2021,99.7725,99.68,99.46,99.215,98.935,98.72,98.505,98.325,98.225,98.17,98.14,98.115,98.095,98.095,98.1,98.1,98.08,98.075
11/26/2021,99.7875,99.73,99.57,99.37,99.115,98.92,98.715,98.535,98.435,98.37,98.33,98.29,98.27,98.27,98.27,98.27,98.25,98.245
11/29/2021,99.7925,99.74,99.58,99.38,99.115,98.915,98.71,98.53,98.43,98.37,98.33,98.29,98.26,98.255,98.25,98.245,98.22,98.215
11/30/2021,99.7975,99.72,99.55,99.34,99.075,98.875,98.68,98.525,98.44,98.395,98.37,98.345,98.325,98.325,98.325,98.32,98.305,98.3
12/1/2021,99.7975,99.715,99.535,99.315,99.045,98.84,98.64,98.495,98.415,98.385,98.375,98.36,98.345,98.35,98.36,98.36,98.345,98.345
12/2/2021,99.8,99.7,99.51,99.275,98.99,98.78,98.58,98.43,98.355,98.33,98.325,98.315,98.31,98.32,98.33,98.33,98.32,98.32
12/3/2021,99.7975,99.715,99.54,99.315,99.04,98.835,98.645,98.49,98.415,98.405,98.41,98.41,98.405,98.425,98.44,98.445,98.435,98.44
12/6/2021,99.79,99.69,99.5,99.27,98.99,98.775,98.57,98.415,98.335,98.315,98.31,98.3,98.28,98.295,98.31,98.31,98.3,98.3
12/7/2021,99.7825,99.67,99.465,99.225,98.94,98.72,98.51,98.355,98.28,98.26,98.255,98.245,98.225,98.24,98.255,98.255,98.245,98.25
12/8/2021,99.79,99.685,99.49,99.265,98.985,98.77,98.555,98.38,98.29,98.26,98.245,98.23,98.21,98.225,98.24,98.24,98.23,98.235
12/9/2021,99.795,99.685,99.485,99.25,98.96,98.745,98.54,98.38,98.295,98.27,98.26,98.25,98.23,98.25,98.265,98.265,98.255,98.27
12/10/2021,99.7975,99.685,99.495,99.275,99,98.79,98.59,98.42,98.33,98.29,98.275,98.255,98.235,98.245,98.255,98.255,98.24,98.245
12/13/2021,99.7972,99.7,99.51,99.3,99.03,98.835,98.645,98.48,98.385,98.345,98.325,98.305,98.28,98.295,98.305,98.305,98.29,98.295
12/14/2021,99.69,99.49,99.275,99,98.805,98.62,98.46,98.37,98.335,98.315,98.29,98.265,98.28,98.29,98.29,98.275,98.28,98.275
12/15/2021,99.655,99.435,99.22,98.95,98.755,98.575,98.435,98.36,98.33,98.31,98.29,98.265,98.28,98.29,98.29,98.275,98.28,98.27
12/16/2021,99.66,99.44,99.25,99.01,98.84,98.68,98.545,98.48,98.455,98.435,98.405,98.375,98.38,98.385,98.38,98.365,98.365,98.35
12/17/2021,99.64,99.405,99.21,98.98,98.825,98.665,98.53,98.46,98.435,98.415,98.395,98.37,98.385,98.395,98.395,98.385,98.385,98.375
12/20/2021,99.645,99.415,99.225,99.005,98.85,98.69,98.55,98.475,98.445,98.425,98.4,98.37,98.38,98.385,98.38,98.365,98.36,98.345
12/21/2021,99.63,99.39,99.185,98.95,98.785,98.62,98.475,98.395,98.375,98.355,98.33,98.3,98.305,98.305,98.295,98.275,98.27,98.25
12/22/2021,99.63,99.395,99.19,98.96,98.79,98.625,98.485,98.405,98.38,98.36,98.34,98.315,98.32,98.32,98.31,98.29,98.28,98.26
12/23/2021,99.63,99.39,99.185,98.95,98.78,98.61,98.47,98.39,98.365,98.345,98.325,98.3,98.305,98.305,98.295,98.275,98.265,98.24
12/27/2021,99.625,99.38,99.17,98.935,98.76,98.59,98.45,98.37,98.35,98.335,98.315,98.29,98.3,98.305,98.3,98.28,98.275,98.255
12/28/2021,99.625,99.375,99.17,98.94,98.77,98.605,98.465,98.39,98.37,98.35,98.33,98.31,98.315,98.315,98.31,98.29,98.285,98.265
12/29/2021,99.625,99.37,99.16,98.925,98.755,98.59,98.45,98.37,98.345,98.32,98.295,98.265,98.27,98.265,98.255,98.23,98.215,98.19
12/30/2021,99.65,99.4,99.19,98.955,98.785,98.62,98.475,98.395,98.365,98.34,98.31,98.28,98.28,98.275,98.265,98.24,98.225,98.2
12/31/2021,99.655,99.405,99.195,98.955,98.79,98.63,98.49,98.41,98.38,98.355,98.325,98.29,98.29,98.29,98.28,98.26,98.245,98.22
1/3/2022,99.645,99.39,99.165,98.91,98.725,98.54,98.39,98.305,98.27,98.235,98.2,98.165,98.165,98.16,98.145,98.12,98.1,98.065
1/4/2022,99.64,99.405,99.195,98.945,98.76,98.575,98.42,98.325,98.275,98.23,98.185,98.14,98.135,98.125,98.11,98.08,98.06,98.025
1/5/2022,99.61,99.345,99.115,98.86,98.67,98.48,98.33,98.245,98.2,98.165,98.125,98.09,98.09,98.08,98.07,98.05,98.03,97.995
1/6/2022,99.595,99.305,99.075,98.82,98.63,98.43,98.28,98.195,98.145,98.11,98.075,98.045,98.045,98.04,98.03,98.005,97.985,97.955
1/7/2022,99.605,99.325,99.085,98.82,98.62,98.41,98.25,98.15,98.09,98.05,98.015,97.985,97.985,97.98,97.975,97.955,97.94,97.91
1/10/2022,99.59,99.3,99.055,98.78,98.575,98.365,98.2,98.095,98.04,98,97.965,97.935,97.94,97.94,97.935,97.92,97.91,97.89
1/11/2022,99.59,99.305,99.06,98.79,98.59,98.39,98.23,98.13,98.08,98.055,98.03,98.005,98.005,98.005,98,97.98,97.965,97.94
1/12/2022,99.59,99.3,99.06,98.795,98.6,98.405,98.25,98.155,98.11,98.085,98.06,98.04,98.045,98.045,98.04,98.02,98.01,97.985
1/13/2022,99.59,99.3,99.06,98.795,98.605,98.415,98.27,98.18,98.14,98.12,98.095,98.07,98.075,98.075,98.07,98.05,98.04,98.02
1/14/2022,99.57,99.26,99.005,98.73,98.52,98.315,98.165,98.075,98.04,98.02,98,97.98,97.985,97.985,97.985,97.97,97.96,97.94
1/18/2022,99.535,99.185,98.925,98.65,98.445,98.24,98.09,98,97.955,97.925,97.9,97.87,97.87,97.87,97.865,97.845,97.84,97.82
1/19/2022,99.54,99.215,98.955,98.685,98.485,98.285,98.13,98.04,97.995,97.97,97.95,97.925,97.925,97.925,97.915,97.895,97.89,97.875
1/20/2022,99.55,99.205,98.925,98.65,98.45,98.255,98.105,98.02,97.98,97.96,97.945,97.925,97.93,97.93,97.925,97.91,97.905,97.89
1/21/2022,99.565,99.235,98.975,98.71,98.525,98.34,98.195,98.11,98.07,98.045,98.025,98,98.005,98.005,98,97.98,97.975,97.96
1/24/2022,99.57,99.265,99.02,98.775,98.605,98.43,98.29,98.2,98.155,98.125,98.09,98.06,98.055,98.05,98.04,98.015,98.005,97.99
1/25/2022,99.555,99.23,98.985,98.735,98.565,98.39,98.24,98.15,98.105,98.075,98.04,98.005,98,97.99,97.98,97.955,97.945,97.925
1/26/2022,99.535,99.195,98.92,98.655,98.485,98.3,98.145,98.055,98.015,97.985,97.95,97.92,97.915,97.91,97.9,97.875,97.865,97.845
1/27/2022,99.49,99.11,98.81,98.535,98.36,98.185,98.055,98,97.99,97.98,97.965,97.95,97.96,97.965,97.965,97.95,97.945,97.935
1/28/2022,99.485,99.11,98.805,98.535,98.37,98.205,98.085,98.04,98.03,98.025,98.015,98.005,98.015,98.02,98.015,98,97.995,97.985
1/31/2022,99.49,99.095,98.79,98.535,98.39,98.245,98.115,98.065,98.06,98.055,98.04,98.03,98.03,98.025,98.015,97.995,97.99,97.975
2/1/2022,99.49,99.105,98.8,98.535,98.38,98.235,98.105,98.055,98.05,98.05,98.04,98.03,98.03,98.025,98.015,97.995,97.99,97.975
2/2/2022,99.5,99.125,98.825,98.55,98.385,98.23,98.105,98.06,98.06,98.065,98.06,98.05,98.055,98.055,98.045,98.025,98.02,98.005
2/3/2022,99.48,99.09,98.795,98.515,98.345,98.185,98.06,98.01,98.005,98.005,97.995,97.985,97.99,97.985,97.975,97.955,97.95,97.935
2/4/2022,99.395,98.955,98.645,98.355,98.175,98.02,97.91,97.87,97.87,97.87,97.86,97.845,97.85,97.845,97.835,97.82,97.82,97.81
2/7/2022,99.415,98.975,98.675,98.385,98.2,98.03,97.925,97.89,97.885,97.89,97.88,97.87,97.875,97.87,97.86,97.845,97.845,97.835
2/8/2022,99.41,98.955,98.64,98.34,98.15,97.97,97.865,97.835,97.83,97.835,97.825,97.815,97.82,97.82,97.815,97.8,97.8,97.79
2/9/2022,99.415,98.955,98.635,98.33,98.145,97.97,97.87,97.835,97.83,97.835,97.83,97.82,97.83,97.835,97.84,97.83,97.835,97.83
2/10/2022,99.28,98.735,98.35,98.05,97.87,97.715,97.655,97.65,97.68,97.71,97.725,97.735,97.75,97.755,97.755,97.75,97.755,97.755
2/11/2022,99.31,98.73,98.36,98.08,97.915,97.775,97.73,97.725,97.775,97.83,97.86,97.885,97.9,97.905,97.9,97.88,97.875,97.87
2/14/2022,99.2825,98.7,98.3,98.01,97.835,97.7,97.65,97.64,97.69,97.75,97.785,97.81,97.835,97.845,97.845,97.83,97.825,97.82
2/15/2022,99.3075,98.75,98.35,98.045,97.855,97.7,97.64,97.63,97.68,97.74,97.775,97.795,97.815,97.815,97.8,97.775,97.765,97.755
2/16/2022,99.3325,98.785,98.4,98.09,97.905,97.74,97.68,97.665,97.71,97.76,97.79,97.8,97.815,97.815,97.8,97.775,97.765,97.75
2/17/2022,99.35,98.82,98.445,98.14,97.965,97.805,97.75,97.74,97.785,97.835,97.865,97.875,97.89,97.895,97.885,97.86,97.85,97.835
2/18/2022,99.36,98.845,98.475,98.17,97.99,97.82,97.77,97.765,97.815,97.865,97.895,97.91,97.925,97.93,97.925,97.905,97.895,97.885
2/22/2022,99.315,98.76,98.375,98.065,97.89,97.735,97.705,97.71,97.775,97.84,97.88,97.895,97.915,97.92,97.92,97.9,97.895,97.885
2/23/2022,99.325,98.765,98.37,98.045,97.86,97.7,97.67,97.675,97.735,97.8,97.84,97.855,97.875,97.885,97.885,97.87,97.865,97.85
2/24/2022,99.3825,98.86,98.455,98.115,97.91,97.74,97.7,97.695,97.755,97.815,97.845,97.855,97.885,97.895,97.895,97.88,97.87,97.855
2/25/2022,99.3275,98.805,98.405,98.06,97.86,97.685,97.65,97.655,97.72,97.78,97.815,97.825,97.855,97.87,97.87,97.86,97.855,97.845
2/28/2022,99.345,98.92,98.6,98.275,98.08,97.91,97.865,97.855,97.915,97.965,97.99,97.99,98.015,98.025,98.025,98.015,98.01,97.995
3/1/2022,99.3675,99.055,98.795,98.495,98.335,98.18,98.11,98.09,98.16,98.21,98.225,98.22,98.24,98.24,98.23,98.21,98.195,98.165
3/2/2022,99.355,98.86,98.525,98.215,98.05,97.895,97.84,97.85,97.93,97.99,98.01,98.005,98.03,98.035,98.03,98.015,98.005,97.985
3/3/2022,99.28,98.795,98.46,98.14,97.98,97.835,97.81,97.83,97.925,98,98.035,98.04,98.07,98.085,98.085,98.07,98.06,98.04
3/4/2022,99.19,98.765,98.47,98.17,98.015,97.89,97.915,97.96,98.075,98.155,98.18,98.175,98.215,98.23,98.23,98.215,98.21,98.195
3/7/2022,99.1625,98.715,98.43,98.15,97.99,97.855,97.86,97.895,98,98.08,98.11,98.11,98.155,98.17,98.18,98.175,98.18,98.17
3/8/2022,99.1675,98.655,98.345,98.045,97.875,97.725,97.735,97.775,97.88,97.96,97.995,97.995,98.04,98.06,98.065,98.06,98.065,98.055
3/9/2022,99.1575,98.645,98.335,98.015,97.82,97.67,97.65,97.685,97.785,97.865,97.9,97.905,97.945,97.965,97.97,97.965,97.97,97.96
3/10/2022,99.1325,98.585,98.29,97.975,97.785,97.63,97.605,97.645,97.74,97.81,97.835,97.83,97.87,97.89,97.895,97.89,97.895,97.89
3/11/2022,99.1425,98.58,98.27,97.94,97.735,97.575,97.56,97.61,97.705,97.775,97.8,97.795,97.835,97.86,97.87,97.87,97.88,97.875
3/14/2022,99.1153,98.5,98.205,97.855,97.63,97.44,97.405,97.45,97.545,97.62,97.65,97.65,97.69,97.715,97.725,97.725,97.735,97.73
3/15/2022,98.515,98.205,97.86,97.63,97.435,97.385,97.425,97.515,97.59,97.62,97.62,97.66,97.69,97.7,97.7,97.71,97.705,97.695
3/16/2022,98.48,98.095,97.71,97.46,97.275,97.24,97.29,97.39,97.48,97.525,97.535,97.59,97.63,97.65,97.655,97.67,97.665,97.66
3/17/2022,98.565,98.13,97.71,97.46,97.28,97.25,97.295,97.405,97.5,97.555,97.58,97.645,97.69,97.71,97.715,97.725,97.715,97.705
3/18/2022,98.555,98.1,97.665,97.415,97.24,97.235,97.29,97.405,97.51,97.575,97.61,97.68,97.735,97.765,97.775,97.785,97.78,97.775
3/21/2022,98.435,97.885,97.45,97.195,97.025,97.035,97.095,97.205,97.31,97.375,97.415,97.495,97.555,97.585,97.6,97.615,97.62,97.62
3/22/2022,98.445,97.865,97.43,97.175,97.025,97.03,97.085,97.185,97.275,97.33,97.365,97.44,97.495,97.525,97.54,97.555,97.555,97.555
3/23/2022,98.46,97.9,97.475,97.225,97.08,97.09,97.15,97.255,97.345,97.4,97.43,97.495,97.55,97.58,97.59,97.605,97.605,97.605
3/24/2022,98.435,97.84,97.415,97.175,97.045,97.07,97.135,97.235,97.32,97.365,97.395,97.46,97.515,97.54,97.55,97.565,97.57,97.57
3/25/2022,98.385,97.71,97.255,96.99,96.84,96.855,96.92,97.01,97.08,97.12,97.145,97.205,97.26,97.295,97.315,97.34,97.35,97.365
3/28/2022,98.36,97.67,97.195,96.92,96.765,96.785,96.86,96.96,97.045,97.1,97.14,97.22,97.29,97.335,97.365,97.395,97.405,97.415
3/29/2022,98.415,97.745,97.275,96.97,96.79,96.795,96.885,96.995,97.09,97.155,97.21,97.305,97.39,97.45,97.485,97.52,97.535,97.54
3/30/2022,98.465,97.79,97.3,96.99,96.82,96.835,96.93,97.035,97.12,97.185,97.24,97.34,97.435,97.51,97.555,97.595,97.61,97.615
3/31/2022,98.47,97.82,97.34,97.04,96.87,96.88,96.97,97.075,97.165,97.235,97.295,97.395,97.49,97.565,97.61,97.655,97.675,97.68
4/1/2022,98.43,97.715,97.2,96.88,96.685,96.69,96.785,96.895,96.99,97.065,97.135,97.245,97.355,97.45,97.52,97.585,97.62,97.64
4/4/2022,98.415,97.71,97.2,96.885,96.685,96.69,96.79,96.91,97.01,97.085,97.155,97.26,97.365,97.455,97.52,97.575,97.605,97.62
4/5/2022,98.39,97.65,97.12,96.79,96.58,96.585,96.69,96.81,96.905,96.975,97.03,97.115,97.195,97.265,97.315,97.36,97.38,97.395
4/6/2022,98.35,97.645,97.12,96.8,96.585,96.59,96.695,96.815,96.915,96.98,97.035,97.115,97.19,97.25,97.285,97.315,97.33,97.335
4/7/2022,98.355,97.665,97.155,96.85,96.645,96.65,96.76,96.88,96.965,97.02,97.06,97.13,97.195,97.24,97.265,97.28,97.28,97.275
4/8/2022,98.33,97.64,97.095,96.765,96.54,96.53,96.635,96.765,96.86,96.92,96.965,97.04,97.105,97.16,97.185,97.205,97.205,97.195
4/11/2022,98.335,97.63,97.09,96.78,96.575,96.59,96.685,96.795,96.87,96.91,96.94,97,97.05,97.09,97.1,97.105,97.095,97.075
4/12/2022,98.375,97.715,97.215,96.94,96.765,96.785,96.875,96.98,97.05,97.08,97.095,97.14,97.175,97.2,97.2,97.195,97.175,97.15
4/13/2022,98.375,97.745,97.26,97,96.815,96.83,96.93,97.04,97.1,97.12,97.13,97.17,97.205,97.23,97.23,97.225,97.205,97.18
4/14/2022,98.33,97.665,97.155,96.87,96.685,96.7,96.795,96.9,96.965,96.99,97.005,97.04,97.075,97.1,97.1,97.095,97.075,97.05
4/18/2022,98.33,97.65,97.14,96.85,96.655,96.67,96.77,96.88,96.94,96.965,96.98,97.015,97.045,97.065,97.06,97.05,97.025,96.995
4/19/2022,98.3,97.575,97.045,96.725,96.51,96.515,96.62,96.735,96.8,96.835,96.855,96.895,96.935,96.965,96.97,96.965,96.95,96.93
4/20/2022,98.255,97.525,97.02,96.705,96.505,96.535,96.64,96.76,96.825,96.86,96.89,96.94,96.99,97.03,97.045,97.05,97.045,97.025
4/21/2022,98.175,97.38,96.865,96.555,96.355,96.405,96.51,96.63,96.695,96.735,96.77,96.825,96.875,96.92,96.94,96.955,96.95,96.935
4/22/2022,98.075,97.255,96.775,96.525,96.36,96.43,96.545,96.665,96.74,96.795,96.84,96.9,96.955,97.005,97.03,97.045,97.035,97.015
4/25/2022,98.115,97.325,96.895,96.66,96.505,96.56,96.66,96.765,96.825,96.865,96.905,96.965,97.025,97.075,97.105,97.12,97.115,97.1
4/26/2022,98.14,97.365,96.95,96.745,96.615,96.685,96.78,96.875,96.93,96.96,96.98,97.02,97.065,97.1,97.115,97.125,97.12,97.105
4/27/2022,98.15,97.36,96.925,96.72,96.58,96.65,96.75,96.85,96.905,96.935,96.96,97,97.04,97.07,97.08,97.085,97.075,97.06
4/28/2022,98.11,97.305,96.85,96.615,96.455,96.545,96.65,96.745,96.8,96.83,96.86,96.905,96.945,96.98,96.995,97.005,97,96.99
4/29/2022,98.075,97.24,96.77,96.545,96.39,96.49,96.61,96.715,96.78,96.82,96.85,96.9,96.945,96.98,96.99,97,96.995,96.985
5/2/2022,98.1,97.25,96.76,96.51,96.345,96.425,96.53,96.62,96.675,96.71,96.74,96.785,96.825,96.855,96.865,96.875,96.865,96.85
5/3/2022,98.095,97.2,96.71,96.46,96.315,96.415,96.53,96.63,96.695,96.735,96.77,96.82,96.865,96.905,96.92,96.93,96.92,96.905
