Date,IT10,DE10,DE2,DE5,DE30,UK10,CA10,CA5,CA2,US10,US2,US5,US30
10/2/2013,112.15,140.23,110.41,124.34,124.68,111.03,130.15,119,108.32,127.5,110.1875,121.296875,144.21875
10/3/2013,112.09,139.96,110.42,124.32,124.08,110.35,130.07,119.08,108.32,127.65625,110.15625,121.6484375,144
10/4/2013,112.65,140.31,110.4,124.2,123.44,110.32,130.17,119.16,108.32,127.40625,110.1484375,121.671875,144.09375
10/7/2013,112.92,140.22,110.415,124.36,123.9,110.35,129.34,118.92,108.295,127.609375,110.171875,121.546875,142.625
10/8/2013,112.46,140.24,110.395,124.25,123.7,110.47,128.92,118.78,108.345,127.5625,110.171875,121.6796875,142.78125
10/9/2013,112.32,139.65,110.39,124.29,123.84,110.59,129.38,118.9,108.385,127.71875,110.1875,121.6953125,141.21875
10/10/2013,112.6,139.79,110.38,124.11,122.82,110.21,129.82,119.14,108.36,127.515625,110.1953125,121.765625,140.96875
10/11/2013,113.01,139.75,110.39,124.21,123.02,110.51,129.76,119.14,108.335,127.359375,110.2109375,121.6796875,142
10/14/2013,113.22,139.24,110.395,124.22,122.82,110.45,130.04,119.27,108.34,126.78125,110.1953125,121.6875,139.375
10/15/2013,113.36,138.91,110.35,124.01,122,110.65,129.76,119.22,108.355,126.984375,110.21875,121.4375,138.78125
10/16/2013,113.41,139.68,110.31,123.86,121.5,110.05,129.21,119.18,108.33,126.5625,110.21875,121.546875,139.09375
10/17/2013,113.72,140.05,110.38,124.25,122.56,110.2,129.27,119.27,108.33,126.921875,110.25,121.4296875,139.6875
10/18/2013,114.1,139.91,110.405,124.41,123.06,110,129.73,119.35,108.33,127.140625,110.2578125,121.6640625,140.40625
10/21/2013,114,140.54,110.38,124.33,123.16,109.44,129.83,119.39,108.315,126.109375,110.2109375,121.78125,140.4375
10/22/2013,114.59,140.86,110.445,124.64,124.2,109.04,130.47,119.6,108.315,126.03125,110.203125,121.328125,141.25
10/23/2013,114.68,140.87,110.435,124.72,124.44,109.88,130.1,119.52,108.305,125.90625,110.171875,121.2734375,140.40625
10/24/2013,114.49,141.06,110.4,124.65,124.54,110.26,130.23,119.52,108.235,126.359375,110.1953125,121.1484375,138.21875
10/25/2013,113.98,141.15,110.38,124.66,124.98,110.02,130.1,119.56,108.285,126.84375,110.25,121.421875,138.6875
10/28/2013,114.11,141.27,110.375,124.7,125.06,110.94,129.53,119.38,108.26,126.765625,110.2421875,121.71875,139.71875
10/29/2013,114.63,141.85,110.39,124.77,125.08,111.28,129.81,119.52,108.24,127.046875,110.265625,121.6796875,139.78125
10/30/2013,114.39,142,110.44,125.05,125.86,111.02,129.35,119.45,108.21,126.734375,110.234375,121.8046875,140.9375
10/31/2013,114.93,141.85,110.52,125.29,126.08,111.26,129.12,119.25,108.245,126.359375,110.28125,121.625,140.40625
11/1/2013,115.05,141.89,110.535,125.31,125.64,111.27,128.73,119.13,108.245,126.359375,110.2890625,121.625,140.53125
11/4/2013,115.13,141.16,110.53,125.28,125.9,111.44,129.03,119.2,108.245,126.578125,110.265625,121.6484375,139.375
11/5/2013,114.61,141.15,110.46,124.91,124.76,111.96,129.87,119.5,108.245,126.671875,110.2578125,121.6875,139.90625
11/6/2013,114.58,141.83,110.475,124.99,124.5,111.26,129.44,119.29,108.245,127.0625,110.2734375,121.734375,138.34375
11/7/2013,115.37,141.02,110.59,125.47,125.04,110.89,129.16,119.21,108.28,126.75,110.2890625,121.9375,138.15625
11/8/2013,114.95,141.01,110.55,125.1,124.18,111.02,129.27,119.21,108.28,126.640625,110.2890625,121.8359375,138.125
11/11/2013,115.09,140.7,110.565,125.13,124.14,110.16,129.15,119.15,108.305,126.15625,110.28125,121.796875,138.6875
11/12/2013,114.96,141.33,110.565,125.12,123.06,110.15,129.43,119.26,108.46,126.390625,110.28125,121.546875,140.03125
11/13/2013,115.25,141.7,110.595,125.35,124.04,110.56,129.08,119.23,108.445,125.9375,110.265625,121.6953125,138.9375
11/14/2013,115.7,141.63,110.59,125.43,124.64,109.68,127.45,119.15,108.405,125.734375,110.25,121.4296875,138.5625
11/15/2013,115.47,141.85,110.565,125.33,124.76,109.41,127.71,119.27,108.4,125.578125,110.2421875,121.2890625,139.15625
11/18/2013,115.74,141.41,110.58,125.4,125.06,109.48,127.62,119.16,108.4,125.6875,110.234375,121.1640625,138.71875
11/19/2013,115.67,141.44,110.56,125.25,124.54,109.51,127.21,118.98,108.435,126.171875,110.25,121.1953125,139.28125
11/20/2013,115.61,140.98,110.605,125.36,124.44,109.93,126.53,118.68,108.455,125.8125,110.234375,121.421875,138.25
11/21/2013,115.54,140.95,110.59,125.19,123.98,110.06,127.05,118.85,108.455,125.5625,110.1875,121.25,138.4375
11/22/2013,115.64,141.32,110.52,125.02,124.22,110.27,126.74,118.76,108.46,125.5625,110.1953125,121.0390625,138.90625
11/25/2013,115.63,141.7,110.535,125.15,124.72,110.21,127.01,118.83,108.515,125.53125,110.1875,121.03125,138.40625
11/26/2013,116.02,141.63,110.55,125.26,125.2,110.12,126.95,118.81,108.515,125.828125,110.203125,121.0546875,137.15625
11/27/2013,116.05,141.65,110.55,125.29,125,109.21,127.31,118.93,108.495,125.546875,110.234375,121.234375,136.65625
11/28/2013,116.21,141.71,110.55,125.28,125.08,109.46,127.74,119.17,108.515,124.921875,110.1796875,121.171875,136.25
11/29/2013,116.21,141.12,110.56,125.3,125.52,109.73,127.36,119.06,108.52,123.734375,110.171875,120.75,137.0625
12/2/2013,115.95,141.28,110.54,125.14,124.94,110.08,127.72,119.13,108.52,123.4375,110.1875,120.640625,136.25
12/3/2013,115.89,140.38,110.54,125.2,125.16,109.9,129.13,119.96,108.52,123.046875,110.1796875,120.53125,136.75
12/4/2013,115.38,139.96,110.45,124.75,123.64,110.07,129.25,120,108.575,122.984375,110.1640625,120.3046875,136.53125
12/5/2013,114.48,140,110.375,124.46,123.02,109.86,128.96,119.81,108.545,122.984375,110.1796875,120.3203125,137.3125
12/6/2013,114.59,140.09,110.355,124.39,123.26,109.03,128.99,119.78,108.525,123.21875,110.21875,120.3359375,137.71875
12/9/2013,113.97,140.17,110.315,125.06,122.58,109.35,129.47,119.98,108.515,123.046875,110.1640625,120.46875,137.1875
12/10/2013,114.69,140.3,110.325,125.06,122.6,108.56,129.76,120.12,108.51,123.21875,109.90625,120.359375,137.875
12/11/2013,114.8,140.1,110.3,125.05,123.02,108.4,129.97,120.25,108.495,123.171875,109.875,119.40625,139.71875
12/12/2013,114.39,140.25,110.245,124.87,122.86,108.61,129.89,120.14,108.455,123.46875,109.8984375,119.3515625,140.4375
12/13/2013,114.55,140.25,110.265,124.92,123.14,108.4,129.93,120.23,108.42,123.6875,109.90625,119.5078125,139.71875
12/16/2013,114.9,140.29,110.25,124.91,123.14,108.73,130.76,120.67,108.42,123.109375,109.828125,119.6171875,139.59375
12/17/2013,114.9,140.14,110.28,124.99,123.12,108.81,130.74,120.65,108.425,123.328125,109.828125,119.1640625,140.3125
12/18/2013,114.69,139.8,110.265,124.85,123.4,108.48,130.43,120.51,108.45,124.296875,109.953125,119.25,140.71875
12/19/2013,114.72,139.92,110.3,124.76,122.62,108.54,130.72,120.64,108.45,124.578125,109.9921875,119.8515625,141.0625
12/20/2013,114.46,139.75,110.28,124.7,123.1,108.73,131.25,120.82,108.455,124.171875,109.9296875,120.0078125,140.53125
12/23/2013,113.95,138.96,110.27,124.64,122.96,108.73,131.12,120.82,108.455,123.96875,109.90625,119.75,142.40625
12/27/2013,113.87,139.17,110.24,124.23,121.72,108.33,131.43,120.93,108.415,124.265625,109.9140625,119.609375,143.125
12/30/2013,114.82,139.12,110.3,124.43,122.02,107.95,131.89,121.14,108.415,124.421875,109.9296875,119.7578125,142.5
1/2/2014,115.81,139.09,110.295,124.41,121.6,108.22,131.5,121,108.44,124.375,109.9375,119.828125,142.65625
1/3/2014,116.05,139.54,110.295,124.45,121.4,108.02,131.19,120.83,108.48,123.96875,109.8828125,119.7734375,143.84375
1/6/2014,116.13,139.76,110.295,124.61,121.96,107.91,130.71,120.66,108.475,124.78125,109.96875,119.5234375,143.5
1/7/2014,116.68,139.54,110.295,124.72,122.28,107.5,131.16,120.78,108.475,125.0625,110,120.0546875,143.8125
1/8/2014,116.61,139.56,110.265,124.6,121.88,106.52,130.93,120.75,108.45,124.8125,109.9921875,120.1796875,145.8125
1/9/2014,116.41,140.25,110.315,124.65,121.78,106.56,130.56,120.59,108.415,125.078125,110.015625,120.078125,144.53125
1/10/2014,116.25,140.65,110.365,125.01,122.26,106.52,130.25,120.37,108.375,125.625,110.0703125,120.25,143.1875
1/13/2014,116.45,140.68,110.38,125.19,122.9,106.6,130.53,120.52,108.375,125.453125,110.078125,120.5546875,142.65625
1/14/2014,116.57,140.54,110.33,125.15,123.16,107.21,130.46,120.52,108.38,125.75,110.1015625,120.4765625,142.9375
1/15/2014,116.75,141.16,110.325,125.08,122.98,107.44,130.66,120.64,108.38,126.421875,110.15625,120.625,143
1/16/2014,116.91,141.4,110.395,125.41,123.76,107.15,130.68,120.64,108.425,126.140625,110.140625,120.96875,142.53125
1/17/2014,117.17,141.57,110.41,125.55,124.14,107.22,130.72,120.64,108.445,125.875,110.125,120.875,141.65625
1/20/2014,117.38,141.65,110.43,125.62,124.44,108.19,130.94,120.69,108.465,125.609375,110.109375,120.7578125,142.53125
1/21/2014,117.11,141.51,110.43,125.68,124.68,108.69,130.91,120.69,108.425,125.96875,110.1484375,120.6484375,142.4375
1/22/2014,117.06,142.04,110.43,125.63,124.32,108.72,131.35,120.82,108.45,125.9375,110.140625,120.9140625,142.9375
1/23/2014,116.8,142.66,110.455,125.81,125.26,108.37,131.7,121,108.38,125.578125,110.1015625,120.8359375,142.375
1/24/2014,116.42,142.55,110.525,126.11,126.32,108.94,132.09,121.18,108.35,125.25,110.0703125,120.6015625,141.90625
1/27/2014,116.43,142.46,110.51,126.04,126.26,108.78,132.02,121.17,108.26,125.75,110.125,120.4140625,142.5625
1/28/2014,116.9,142.9,110.52,126.05,126.18,108.93,132.09,121.2,108.26,125.640625,110.125,120.734375,142.21875
1/29/2014,116.86,143.23,110.55,126.26,126.78,108.89,131.49,120.95,108.265,125.953125,110.15625,120.6484375,143.4375
1/30/2014,117.14,143.88,110.585,126.42,127.18,108.52,131.51,120.87,108.27,125.734375,110.125,120.8671875,144.0625
1/31/2014,117.67,144.02,110.645,126.73,128.28,109.23,131.08,120.68,108.27,125.5,110.1171875,120.703125,145.03125
2/3/2014,117.65,143.98,110.63,126.75,128.28,109.65,130.88,120.66,108.265,125.609375,110.1328125,120.5625,145.09375
2/4/2014,117.61,144.07,110.625,126.76,128.28,109.57,131.19,120.79,108.26,125.46875,110.1171875,120.625,145.90625
2/5/2014,117.86,143.33,110.63,126.79,128.44,109.31,131.26,120.85,108.26,125.828125,110.1328125,120.5625,144.03125
2/6/2014,117.88,143.83,110.535,126.37,127.34,109.79,131.61,121.05,108.235,126.078125,110.1640625,120.7578125,143.875
2/7/2014,118.47,143.65,110.595,126.68,127.88,109.98,132.18,121.28,108.23,126.3125,110.1796875,120.9140625,142.90625
2/10/2014,118.48,143.64,110.57,126.59,127.44,110.39,132.16,121.28,108.23,126.109375,110.171875,121.03125,142.09375
2/11/2014,118.44,143.17,110.58,126.63,127.52,110.51,131.72,121.11,108.24,126.578125,110.203125,120.90625,141.96875
2/12/2014,118.12,143.78,110.57,126.47,126.84,110.49,132,121.19,108.245,125.921875,110.15625,121.1015625,142.46875
2/13/2014,118.29,143.6,110.605,126.75,127.6,110.58,131.29,120.81,108.26,125.9375,110.1640625,120.8125,143.4375
2/14/2014,118.56,143.6,110.595,126.63,127.3,109.99,130.94,120.59,108.3,125.609375,110.125,120.7890625,145.03125
2/17/2014,119.05,143.72,110.595,126.65,126.98,110.34,129.58,119.16,108.32,125.140625,110.0625,120.6484375,145.375
2/18/2014,119.53,143.91,110.595,126.75,126.84,110.24,129.97,119.23,108.32,125.25,110.0703125,120.3125,144.40625
2/19/2014,119.34,143.45,110.6,126.81,127.22,110.14,129.94,119.28,108.32,125.375,110.0703125,120.390625,144.5
2/20/2014,118.82,143.87,110.575,126.58,126.56,109.36,130.14,119.39,108.32,125.65625,110.09375,120.46875,143.4375
2/21/2014,119.24,143.68,110.585,126.75,127.2,109.73,130.34,119.44,108.29,126.21875,110.1328125,120.6015625,143.875
2/24/2014,119.14,143.97,110.57,126.61,126.8,109.7,130.22,119.4,108.29,126.265625,110.1328125,120.890625,143.375
2/25/2014,119.31,144.46,110.565,126.7,127.54,109.83,129.93,119.34,108.29,125.890625,110.109375,120.8828125,144.21875
2/26/2014,119.65,145.07,110.615,126.95,128.68,110.15,129.79,119.32,108.295,126.0625,110.1328125,120.6484375,144.03125
2/27/2014,120.21,144.38,110.615,127.15,129.54,110.34,129.12,119.06,108.295,125.0625,110.0078125,120.7734375,144.71875
2/28/2014,120.15,145.14,110.54,126.7,128.74,109.53,129.21,119.03,108.3,124.9375,110,120.015625,145.625
3/3/2014,120.31,144.76,110.575,127.04,129.92,109.71,129.73,119.19,108.3,123.453125,110.015625,119.9375,144.84375
3/4/2014,120.64,144.7,110.58,126.98,129.28,109.79,130.03,119.29,108.29,123.421875,109.984375,119.90625,144.46875
3/5/2014,121.08,144.47,110.575,126.99,129.08,110.05,130.02,119.31,108.3,123.46875,110.015625,119.8125,143.4375
3/6/2014,120.89,142.24,110.555,126.82,128.56,110.27,130.06,119.38,108.33,123.796875,110.0625,119.8984375,142.46875
3/7/2014,120.31,142.48,110.375,125.03,127.38,110.84,130.49,119.61,108.33,123.859375,110.0703125,120.109375,143.03125
3/10/2014,120.8,142.32,110.4,125.13,127.48,110.39,130.83,119.75,108.33,123.5625,110.0703125,120.1015625,143.96875
3/11/2014,120.55,142.83,110.395,125.09,126.82,111.05,130.66,119.68,108.33,123.5,110.109375,119.9765625,144.65625
3/12/2014,120.42,143.44,110.415,125.32,127.52,110.63,130.93,119.72,108.33,123.359375,109.7734375,120.0078125,145.125
3/13/2014,120.47,143.46,110.46,125.58,128.44,110.35,130.88,119.72,108.33,122.921875,109.7265625,118.8984375,144.625
3/14/2014,120.52,143.24,110.43,125.51,128.52,109.84,130.37,119.45,108.355,122.96875,109.7265625,118.625,146.125
3/17/2014,120.85,143.26,110.43,125.44,128.14,109.74,130.27,119.4,108.355,123.671875,109.8203125,118.640625,146.75
3/18/2014,120.95,142.96,110.425,125.45,128.28,109.66,130.29,119.43,108.355,123.859375,109.859375,119.0625,146.53125
3/19/2014,120.8,142.4,110.4,125.31,127.76,109.76,130.56,119.54,108.385,124.046875,109.8671875,119.2109375,147.125
3/20/2014,120.38,142.51,110.32,124.96,127.3,110.11,130.54,119.56,108.395,124.203125,109.921875,119.25,147.25
3/21/2014,120.58,143.03,110.325,124.99,127.6,110.69,130.78,119.66,108.395,124.703125,109.984375,119.4453125,145.90625
3/24/2014,120.47,143.24,110.355,125.22,128.46,110.99,130.7,119.66,108.395,124.796875,109.9765625,119.734375,145.625
3/25/2014,120.74,143.41,110.395,125.35,128.62,110.89,130.49,119.53,108.395,124.59375,109.9609375,119.78125,146.125
3/26/2014,121.27,143.84,110.42,125.45,128.8,110.9,130.96,119.67,108.37,124.59375,109.9453125,119.609375,146.9375
3/27/2014,121.7,143.58,110.465,125.63,129.38,110.77,131.22,119.83,108.375,124.375,109.9296875,119.5234375,147.0625
3/28/2014,121.65,143.38,110.445,125.49,129.18,110.06,131.36,119.87,108.375,123.75,109.8828125,119.3515625,147.65625
3/31/2014,121.71,143.21,110.415,125.37,128.98,110.25,131.15,119.83,108.375,123.734375,109.890625,119.0078125,147.15625
4/1/2014,121.78,142.78,110.38,125.25,128.64,110.75,131.1,119.79,108.395,123.625,109.8671875,119.0625,146.40625
4/2/2014,121.61,142.92,110.35,125.05,127.92,110.64,131.09,119.79,108.395,123.953125,109.8984375,118.953125,147.28125
4/3/2014,122.05,143.5,110.36,125.18,127.78,110.78,131.19,119.79,108.395,123.921875,109.890625,119.140625,148.53125
4/4/2014,122.91,143.67,110.405,125.48,128.42,110.81,131.21,119.87,108.405,124.0625,109.9140625,119.125,149.53125
4/7/2014,122.78,143.42,110.39,125.48,128.54,109.65,130.79,119.76,108.34,124.09375,109.9140625,119.1796875,148.46875
4/8/2014,122.48,143.26,110.385,125.36,128.3,109.53,131.19,119.87,108.34,124,109.890625,119.2265625,149.1875
4/9/2014,122.75,143.89,110.37,125.26,128.3,109.45,131.96,120.2,108.34,124.421875,109.9375,119.1484375,148.625
4/10/2014,123.07,144.08,110.425,125.55,129.3,109.17,132.19,120.32,108.345,124.65625,109.953125,119.453125,148.4375
4/11/2014,122.6,143.88,110.43,125.62,129.9,109.35,132.17,120.32,108.345,124.65625,109.921875,119.578125,147.625
4/14/2014,122.95,144.55,110.44,125.55,129.56,109.99,132.16,120.32,108.345,124.578125,109.9296875,119.4609375,147.03125
4/15/2014,123.53,144.36,110.5,125.86,130.76,110.22,131.84,120.2,108.34,124.640625,109.921875,119.4609375,148
4/16/2014,123.7,144.09,110.485,125.76,130.5,109.94,131.57,120.07,108.34,124.875,109.9765625,119.453125,149.875
4/17/2014,123.5,143.7,110.42,125.55,130.16,109.91,131.72,120.1,108.315,125.109375,110,119.640625,150.8125
4/22/2014,123.74,144,110.405,125.45,129.42,110.68,131.55,120.1,108.32,125,110.015625,119.796875,150.5625
4/23/2014,123.87,143.92,110.405,125.49,130.04,110.74,131.81,120.16,108.285,124.734375,109.9921875,119.78125,149.65625
4/24/2014,123.54,144.47,110.38,125.41,130.14,110.54,132.69,120.46,108.32,125.0625,110.015625,119.640625,149.875
4/25/2014,123.58,144.27,110.41,125.61,131.44,110.87,132.47,120.41,108.38,125.625,110.0625,119.8359375,148.84375
4/28/2014,123.41,144.25,110.395,125.54,130.98,110.56,132.52,120.4,108.19,125.921875,110.078125,120.1171875,148.5625
4/29/2014,123.6,144.54,110.45,125.68,130.74,110.34,132.04,120.17,108.19,125.78125,110.0703125,120.2421875,149.34375
4/30/2014,124,144.8,110.46,125.77,131.36,109.79,131.58,120,108.205,125.734375,110.1015625,120.1953125,150.21875
5/2/2014,124.26,144.66,110.5,125.94,131.62,110.23,131.42,119.99,108.22,126,110.1171875,120.25,152.125
5/5/2014,124.31,144.67,110.475,125.88,131.26,110.07,131.61,120,108.23,125.8125,110.109375,120.421875,151.65625
5/6/2014,124.66,144.55,110.455,125.82,131.42,110.66,131.76,120.06,108.23,125.625,110.0859375,120.3359375,151.46875
5/7/2014,124.57,144.89,110.46,125.73,131.34,110.38,131.64,120.03,108.25,125.796875,110.109375,120.203125,149.90625
5/8/2014,125.32,144.86,110.525,125.97,131.38,110.17,131.51,120,108.21,125.90625,110.09375,120.34375,148.5
5/9/2014,125.19,144.77,110.49,125.97,130.94,110.33,131.53,120,108.21,126.484375,110.1328125,120.34375,148.3125
5/12/2014,125,145.31,110.49,125.96,130.72,110.62,131.99,120.14,108.21,126.40625,110.1328125,120.6328125,148.625
5/13/2014,125.32,145.84,110.54,126.19,131.54,110.66,131.92,120.13,108.21,126.328125,110.1328125,120.546875,148.53125
5/14/2014,125.5,146.65,110.56,126.41,132.64,110.66,132.15,120.13,108.25,125.71875,110.0859375,120.4921875,148.28125
5/15/2014,124.04,146.33,110.6,126.68,134.42,110.54,131.96,120.08,108.25,125.265625,110.0859375,120.140625,147.8125
5/16/2014,124.06,146.27,110.575,126.55,133.76,110.5,132.46,120.16,108.25,125.15625,110.0703125,119.984375,147.8125
5/19/2014,123.31,146.09,110.585,126.53,133.7,110.67,132.52,120.34,108.26,125.359375,110.1015625,119.953125,149.21875
5/20/2014,122.45,145.85,110.605,126.52,133.1,110.37,135.03,120.23,108.265,125.234375,110.0703125,120.0546875,149.1875
5/21/2014,122.87,146.1,110.595,126.43,132.7,109.87,134.85,120.1,108.265,125.0625,110.03125,119.921875,149.53125
5/22/2014,122.58,146.09,110.635,126.57,133.32,110.35,135.31,120.3,108.29,124.890625,110.015625,119.765625,148.28125
5/23/2014,123.37,146.09,110.63,126.56,133.06,111.23,135.71,120.43,108.32,124.96875,110.015625,119.65625,149.03125
5/26/2014,124.89,146.4,110.655,126.62,132.9,111.9,136.05,120.58,108.32,125.40625,110.03125,119.7265625,148.71875
5/27/2014,124.78,147.04,110.65,126.74,133.42,111.54,135.87,120.56,108.32,125.171875,109.984375,119.90625,147.125
5/28/2014,125.42,146.93,110.655,126.89,134.64,111.35,135.98,120.67,108.32,125.171875,109.953125,119.734375,147.1875
5/29/2014,125.19,146.81,110.64,126.83,134.28,111.06,134.88,120.3,108.32,124.75,109.921875,119.6953125,148.1875
5/30/2014,125.17,146.72,110.64,126.78,133.98,110.76,134.87,120.26,108.305,125.09375,109.9375,119.4453125,148.84375
6/2/2014,125.16,146.12,110.645,126.77,133.62,110.67,134.96,120.26,108.305,125.234375,109.984375,119.6015625,149.75
6/3/2014,124.91,145.93,110.63,126.58,132.62,110.9,135.24,120.34,108.305,124.265625,109.9921875,119.7578125,149.28125
6/4/2014,124.8,146.19,110.645,126.56,132.22,110.9,135.83,120.57,108.315,124.265625,109.9921875,119.703125,149.9375
6/5/2014,125.54,146.77,110.66,126.84,132.36,110.87,136.1,120.6,108.29,124.5625,109.984375,119.671875,148.46875
6/6/2014,127.15,145.39,110.655,127.1,132.48,111.77,136.22,120.64,108.29,124.796875,110.0234375,119.796875,146.8125
6/9/2014,126.26,145,110.605,127.67,131.44,111.94,136.39,120.72,108.305,125.078125,110.0546875,119.9453125,146.46875
6/10/2014,125.59,145.18,110.595,127.51,130.94,111.66,136.36,120.75,108.33,125.09375,110.0625,120.1328125,147.5625
6/11/2014,125.54,145.25,110.64,127.66,131.06,111.22,136.31,120.75,108.33,125.171875,110.0625,120.1640625,149.03125
6/12/2014,125.23,145.45,110.655,127.75,130.72,110.81,136.57,120.84,108.34,124.875,109.7734375,120.1796875,149.53125
6/13/2014,125.66,145.7,110.66,127.74,131.26,110.38,137.07,121.03,108.365,124.390625,109.71875,119.3046875,149.4375
6/16/2014,125.61,145.05,110.66,127.83,131.72,110.53,137,121,108.365,124.21875,109.65625,119.015625,149.96875
6/17/2014,125.12,145.46,110.62,127.55,130.94,110.72,137.29,121.04,108.36,124.390625,109.6484375,118.859375,149.375
6/18/2014,124.94,146.14,110.635,127.7,131.7,110.4,137.42,121.12,108.36,124.75,109.6640625,118.8671875,149.4375
6/19/2014,125.52,145.83,110.655,127.93,132.6,110.11,137.43,121.13,108.36,124.984375,109.6796875,119.046875,149.84375
6/20/2014,125.14,146.14,110.64,127.79,131.9,110.23,137.02,120.94,108.365,125.171875,109.765625,119.15625,151.34375
6/23/2014,125.58,146.11,110.64,127.91,132.38,110.24,137.59,121.05,108.365,125.21875,109.7890625,119.3125,151.25
6/24/2014,125.85,146.84,110.64,127.86,132.26,109.96,137.46,121.02,108.365,124.96875,109.7578125,119.3515625,151.96875
6/25/2014,126.2,147.13,110.66,128.11,133.72,109.93,137.83,121.13,108.35,124.90625,109.71875,119.1875,152.25
6/26/2014,126.33,146.92,110.67,128.17,134.46,109.72,136.99,120.81,108.345,124.890625,109.6875,119.078125,152.15625
6/27/2014,126.34,147.01,110.65,128.03,134.44,110.1,136.9,120.8,108.335,125.359375,109.734375,119.0234375,151.09375
6/30/2014,126.18,147.11,110.66,128.13,134.66,110.17,137.43,121.06,108.335,125.28125,109.7265625,119.265625,152.5
7/1/2014,126.33,146.65,110.68,128.21,134.54,109.9,137.52,121.13,108.325,125.265625,109.6875,119.1875,152
7/2/2014,125.66,146.53,110.665,128.06,133.78,110.21,137.55,121.1,108.32,125.40625,109.71875,119.09375,153.03125
7/3/2014,126.09,146.84,110.675,128.03,133.32,110.15,137.9,121.26,108.32,125.421875,109.7421875,119.2421875,150.78125
7/4/2014,126.53,146.96,110.68,128.13,133.9,111,138.27,121.43,108.32,125.046875,109.703125,119.2890625,150.84375
7/7/2014,126.58,147.38,110.685,128.18,133.94,110.78,138,121.37,108.295,125.3125,109.7109375,119.046875,151.21875
7/8/2014,126.37,147.33,110.685,128.33,134.74,110.27,137.57,121.17,108.295,125.125,109.703125,119.1640625,151.34375
7/9/2014,125.97,147.61,110.685,128.29,134.7,109.92,138.04,121.3,108.275,125.375,109.7109375,119.0390625,151.78125
7/10/2014,125.38,147.64,110.685,128.38,135.58,109.65,138.19,121.44,108.28,124.65625,109.65625,119.1484375,151.75
7/11/2014,125.84,147.58,110.685,128.4,135.68,109.22,138.53,121.5,108.28,124.609375,109.7109375,118.8046875,152.84375
7/14/2014,125.97,147.5,110.68,128.36,135.58,109.17,138.09,121.43,108.28,125.25,109.8359375,118.8359375,153.0625
7/15/2014,126.19,147.76,110.68,128.31,135.7,109.12,137.94,121.34,108.245,125.375,109.8359375,119.3046875,152.90625
7/16/2014,126.54,148.2,110.68,128.38,136.38,109.4,137.65,121.17,108.245,125.390625,109.828125,119.3671875,152.09375
7/17/2014,126.77,148.25,110.68,128.44,137.02,110.11,137.78,121.17,108.22,125.5,109.84375,119.328125,152.78125
7/18/2014,126.63,148.41,110.665,128.39,137.42,110.06,137.94,121.17,108.22,125.921875,109.8828125,119.40625,154
7/21/2014,126.93,148,110.67,128.43,137.66,110.42,138.3,121.21,108.22,125.96875,109.875,119.6484375,155.59375
7/22/2014,126.86,148.32,110.66,128.3,137,110.69,138.38,121.27,108.22,125.921875,109.8671875,119.609375,154.09375
7/23/2014,127.26,147.88,110.665,128.43,137.52,110.65,138.67,121.35,108.19,125.828125,109.875,119.59375,153.46875
7/24/2014,127.27,148.29,110.65,128.28,136.74,110.24,138.85,121.41,108.19,126.140625,109.90625,119.609375,153.46875
7/25/2014,127.42,148.27,110.665,128.44,137.62,110.24,138.9,121.41,108.13,126.296875,109.9140625,119.8046875,154.15625
7/28/2014,127.9,148.69,110.655,128.37,137.96,110.83,137.81,121.08,108.19,126.640625,109.9296875,119.84375,155.0625
7/29/2014,128.16,148.1,110.665,128.48,139.08,111.02,137.69,121.08,108.17,126.359375,109.921875,119.984375,155.5625
7/30/2014,127.94,147.99,110.655,128.3,137.76,111.16,137.45,120.99,108.195,126.21875,109.90625,119.875,155.15625
7/31/2014,127.76,148.42,110.66,128.37,137.34,110.93,137.51,121.06,108.18,125.921875,109.8203125,119.8125,156.25
8/1/2014,127.17,148.46,110.675,128.49,137.9,111.25,137.25,121,108.2,126.015625,109.828125,119.5546875,157.28125
8/4/2014,127.68,148.01,110.67,128.48,138.2,110.77,136.9,120.79,108.195,125.890625,109.796875,119.5859375,157
8/5/2014,127.1,148.82,110.665,128.34,137.54,111.17,136.65,120.73,108.225,125.953125,109.7734375,119.421875,154.6875
8/6/2014,126.71,149.24,110.695,128.6,139.2,111.09,136.77,120.73,108.225,126.03125,109.796875,119.375,155.15625
8/7/2014,126.28,149.48,110.705,128.72,140.14,111.46,136.25,120.53,108.225,126.234375,109.828125,119.46875,153.90625
8/8/2014,126.46,149.34,110.705,128.73,141.02,110.98,136.28,120.53,108.245,126.40625,109.8515625,119.5859375,153.1875
8/11/2014,126.89,149.37,110.725,128.73,140.48,110.68,136.16,120.53,108.3,126.328125,109.8828125,119.6953125,153.5
8/12/2014,127.57,149.73,110.725,128.78,140.16,111.27,136.12,120.53,108.355,125.796875,109.8203125,119.71875,153.3125
8/13/2014,127.62,149.92,110.73,128.94,140.52,111.46,135.61,120.37,108.38,125.78125,109.8359375,119.4453125,152.375
8/14/2014,128.33,150.41,110.73,128.94,141.24,111.05,135.92,120.39,108.38,125.484375,109.8125,119.4375,152.75
8/15/2014,128.89,149.91,110.74,129.04,142.66,111.72,134.76,119.08,108.505,125.53125,109.8671875,119.3359375,150.375
8/18/2014,128.51,150.11,110.73,128.88,141.68,111.93,135.39,119.33,108.69,125.421875,109.828125,119.4921875,150.6875
